date,fuerte,generator,n_confirmers,fuerte_hit,first_day_offset,outcome_bucket,closest_distance,closest_number
2024-11-26,67,40,1,True,1,FUERTE_EXACTO,0,67
2024-11-29,72,40,1,True,1,FUERTE_EXACTO,0,72
2024-11-29,76,34,1,True,6,FUERTE_EXACTO,0,76
2024-11-30,9,39,1,False,,COMPANERO_TABLA1,1,30
2024-11-30,29,41,1,False,,VECINO_TABLA2,3,90
2024-11-30,35,49,1,False,,COMPANERO_TABLA1,1,40
2024-12-01,28,43,1,False,,COMPANERO_TABLA1,1,92
2024-12-03,79,47,1,True,1,FUERTE_EXACTO,0,79
2024-12-04,84,47,1,True,3,FUERTE_EXACTO,0,84
2024-12-06,31,38,1,True,5,FUERTE_EXACTO,0,31
2024-12-09,6,35,1,True,1,FUERTE_EXACTO,0,6
2024-12-10,69,45,1,True,3,FUERTE_EXACTO,0,69
2024-12-12,52,38,1,True,1,FUERTE_EXACTO,0,52
2024-12-12,63,38,1,True,4,FUERTE_EXACTO,0,63
2024-12-13,35,49,1,True,5,FUERTE_EXACTO,0,35
2024-12-13,97,52,1,True,2,FUERTE_EXACTO,0,97
2024-12-19,35,49,1,True,3,FUERTE_EXACTO,0,35
2024-12-19,37,46,1,True,4,FUERTE_EXACTO,0,37
2024-12-19,90,46,1,True,2,FUERTE_EXACTO,0,90
2024-12-21,63,38,2,True,3,FUERTE_EXACTO,0,63
2024-12-23,19,40,1,True,6,FUERTE_EXACTO,0,19
2024-12-23,56,40,1,False,,COMPANERO_TABLA1,1,8
2024-12-25,91,44,1,False,,COMPANERO_TABLA1,1,59
2024-12-28,83,49,1,True,1,FUERTE_EXACTO,0,83
2024-12-29,9,39,1,True,1,FUERTE_EXACTO,0,9
2024-12-29,30,39,1,False,,COMPANERO_TABLA1,1,9
2024-12-29,53,28,1,True,4,FUERTE_EXACTO,0,53
2024-12-30,53,28,1,True,3,FUERTE_EXACTO,0,53
2024-12-30,68,47,1,True,7,FUERTE_EXACTO,0,68
2025-01-04,70,44,2,False,,COMPANERO_TABLA1,1,22
2025-01-04,22,44,1,True,1,FUERTE_EXACTO,0,22
2025-01-04,91,44,1,True,1,FUERTE_EXACTO,0,91
2025-01-08,57,30,1,True,2,FUERTE_EXACTO,0,57
2025-01-08,83,49,1,True,3,FUERTE_EXACTO,0,83
2025-01-09,56,40,1,True,2,FUERTE_EXACTO,0,56
2025-01-10,72,40,2,True,2,FUERTE_EXACTO,0,72
2025-01-10,56,40,1,True,1,FUERTE_EXACTO,0,56
2025-01-11,7,42,1,True,2,FUERTE_EXACTO,0,7
2025-01-12,53,28,2,True,3,FUERTE_EXACTO,0,53
2025-01-12,26,28,1,True,2,FUERTE_EXACTO,0,26
2025-01-15,42,37,2,False,,COMPANERO_TABLA1,1,5
2025-01-15,89,48,1,True,6,FUERTE_EXACTO,0,89
2025-01-21,73,48,1,False,,COMPANERO_TABLA1,1,89
2025-01-22,41,39,2,True,3,FUERTE_EXACTO,0,41
2025-01-22,14,39,1,True,1,FUERTE_EXACTO,0,14
2025-01-23,90,46,1,True,4,FUERTE_EXACTO,0,90
2025-01-24,27,26,1,True,1,FUERTE_EXACTO,0,27
2025-01-25,77,32,1,True,1,FUERTE_EXACTO,0,77
2025-01-28,44,43,1,True,2,FUERTE_EXACTO,0,44
2025-01-28,53,28,1,True,5,FUERTE_EXACTO,0,53
2025-01-29,3,31,1,True,2,FUERTE_EXACTO,0,3
2025-01-30,19,40,1,True,3,FUERTE_EXACTO,0,19
2025-01-31,6,35,1,False,,COMPANERO_TABLA1,1,54
2025-01-31,48,36,1,True,1,FUERTE_EXACTO,0,48
2025-02-02,15,29,1,True,1,FUERTE_EXACTO,0,15
2025-02-03,11,35,1,False,,COMPANERO_TABLA1,1,54
2025-02-04,35,49,1,True,2,FUERTE_EXACTO,0,35
2025-02-05,63,38,1,True,4,FUERTE_EXACTO,0,63
2025-02-08,84,47,1,True,3,FUERTE_EXACTO,0,84
2025-02-10,32,36,1,False,,COMPANERO_TABLA1,1,48
2025-02-11,31,38,1,False,,COMPANERO_TABLA1,1,52
2025-02-11,63,38,1,True,3,FUERTE_EXACTO,0,63
2025-02-12,73,48,1,True,2,FUERTE_EXACTO,0,73
2025-02-12,76,34,1,True,3,FUERTE_EXACTO,0,76
2025-02-21,52,38,1,False,,COMPANERO_TABLA1,1,47
2025-02-23,22,44,1,True,2,FUERTE_EXACTO,0,22
2025-02-23,44,43,1,True,2,FUERTE_EXACTO,0,44
2025-02-23,70,44,1,False,,COMPANERO_TABLA1,1,22
2025-02-23,75,44,1,False,,COMPANERO_TABLA1,1,22
2025-02-28,41,39,1,False,,COMPANERO_TABLA1,1,14
2025-02-28,56,40,1,True,6,FUERTE_EXACTO,0,56
2025-03-02,53,28,2,True,7,FUERTE_EXACTO,0,53
2025-03-02,70,44,2,True,2,FUERTE_EXACTO,0,70
2025-03-02,22,44,1,False,,COMPANERO_TABLA1,1,70
2025-03-03,7,42,1,False,,COMPANERO_TABLA1,1,66
2025-03-03,22,44,1,False,,COMPANERO_TABLA1,1,70
2025-03-03,70,44,1,True,1,FUERTE_EXACTO,0,70
2025-03-07,92,43,2,True,6,FUERTE_EXACTO,0,92
2025-03-07,12,43,1,True,6,FUERTE_EXACTO,0,12
2025-03-07,28,43,1,True,4,FUERTE_EXACTO,0,28
2025-03-07,56,40,1,True,2,FUERTE_EXACTO,0,56
2025-03-08,89,48,1,False,,COMPANERO_TABLA1,1,73
2025-03-09,42,37,2,True,5,FUERTE_EXACTO,0,42
2025-03-09,22,44,1,False,,COMPANERO_TABLA1,1,70
2025-03-09,70,44,1,True,1,FUERTE_EXACTO,0,70
2025-03-10,1,34,1,True,1,FUERTE_EXACTO,0,1
2025-03-11,26,28,1,True,3,FUERTE_EXACTO,0,26
2025-03-11,53,28,1,False,,COMPANERO_TABLA1,1,21
2025-03-11,73,48,1,True,4,FUERTE_EXACTO,0,73
2025-03-12,52,38,1,True,6,FUERTE_EXACTO,0,52
2025-03-12,63,38,1,True,2,FUERTE_EXACTO,0,63
2025-03-15,93,41,1,True,1,FUERTE_EXACTO,0,93
2025-03-16,42,37,1,True,2,FUERTE_EXACTO,0,42
2025-03-17,54,35,1,True,6,FUERTE_EXACTO,0,54
2025-03-19,3,31,1,True,2,FUERTE_EXACTO,0,3
2025-03-21,22,44,1,True,2,FUERTE_EXACTO,0,22
2025-03-21,70,44,1,False,,COMPANERO_TABLA1,1,91
2025-03-22,69,45,1,True,5,FUERTE_EXACTO,0,69
2025-03-22,73,48,1,True,3,FUERTE_EXACTO,0,73
2025-03-24,53,28,1,True,4,FUERTE_EXACTO,0,53
2025-03-24,73,48,1,True,1,FUERTE_EXACTO,0,73
2025-03-24,91,44,1,True,1,FUERTE_EXACTO,0,91
2025-03-29,79,47,1,False,,COMPANERO_TABLA1,1,68
2025-03-29,83,49,1,True,1,FUERTE_EXACTO,0,83
2025-03-31,93,41,1,False,,COMPANERO_TABLA1,1,29
2025-04-01,10,37,1,True,2,FUERTE_EXACTO,0,10
2025-04-01,42,37,1,True,2,FUERTE_EXACTO,0,42
2025-04-01,53,28,1,False,,COMPANERO_TABLA1,1,21
2025-04-02,22,44,1,False,,COMPANERO_TABLA1,1,70
2025-04-02,70,44,1,True,1,FUERTE_EXACTO,0,70
2025-04-03,7,42,2,True,5,FUERTE_EXACTO,0,7
2025-04-03,22,44,2,False,,COMPANERO_TABLA1,1,59
2025-04-03,70,44,1,True,2,FUERTE_EXACTO,0,70
2025-04-03,71,42,1,True,5,FUERTE_EXACTO,0,71
2025-04-08,87,33,1,True,1,FUERTE_EXACTO,0,87
2025-04-10,9,39,1,True,7,FUERTE_EXACTO,0,9
2025-04-11,88,31,1,True,4,FUERTE_EXACTO,0,88
2025-04-13,29,41,1,False,,COMPANERO_TABLA1,1,93
2025-04-13,90,46,1,True,6,FUERTE_EXACTO,0,90
2025-04-14,41,39,1,False,,COMPANERO_TABLA1,1,78
2025-04-14,56,40,1,False,,COMPANERO_TABLA1,1,8
2025-04-14,57,30,1,True,2,FUERTE_EXACTO,0,57
2025-04-17,44,43,1,True,7,FUERTE_EXACTO,0,44
2025-04-19,42,37,1,True,4,FUERTE_EXACTO,0,42
2025-04-20,53,28,2,True,2,FUERTE_EXACTO,0,53
2025-04-20,26,28,1,True,5,FUERTE_EXACTO,0,26
2025-04-21,73,48,1,False,,COMPANERO_TABLA1,1,89
2025-04-21,87,33,1,True,6,FUERTE_EXACTO,0,87
2025-04-23,26,28,1,True,2,FUERTE_EXACTO,0,26
2025-04-23,76,34,1,False,,COMPANERO_TABLA1,1,49
2025-04-24,35,49,1,True,5,FUERTE_EXACTO,0,35
2025-04-24,69,45,1,True,2,FUERTE_EXACTO,0,69
2025-04-24,91,44,1,True,2,FUERTE_EXACTO,0,91
2025-04-25,82,33,1,True,5,FUERTE_EXACTO,0,82
2025-04-30,10,37,1,True,6,FUERTE_EXACTO,0,10
2025-04-30,42,37,1,True,1,FUERTE_EXACTO,0,42
2025-05-02,3,31,1,False,,COMPANERO_TABLA1,1,99
2025-05-02,74,46,1,True,2,FUERTE_EXACTO,0,74
2025-05-04,44,43,2,False,,COMPANERO_TABLA1,1,12
2025-05-04,28,43,1,True,2,FUERTE_EXACTO,0,28
2025-05-05,65,52,1,True,2,FUERTE_EXACTO,0,65
2025-05-07,25,30,1,True,2,FUERTE_EXACTO,0,25
2025-05-09,88,31,1,True,5,FUERTE_EXACTO,0,88
2025-05-14,83,49,1,True,6,FUERTE_EXACTO,0,83
2025-05-15,22,44,1,True,1,FUERTE_EXACTO,0,22
2025-05-15,59,44,1,False,,COMPANERO_TABLA1,1,22
2025-05-15,70,44,1,True,1,FUERTE_EXACTO,0,70
2025-05-17,63,38,2,True,2,FUERTE_EXACTO,0,63
2025-05-17,7,42,1,True,3,FUERTE_EXACTO,0,7
2025-05-18,54,35,1,True,3,FUERTE_EXACTO,0,54
2025-05-18,63,38,1,True,1,FUERTE_EXACTO,0,63
2025-05-18,65,52,1,False,,COMPANERO_TABLA1,1,97
2025-05-18,97,52,1,True,5,FUERTE_EXACTO,0,97
2025-05-22,29,41,1,False,,COMPANERO_TABLA1,1,13
2025-05-23,9,39,1,True,1,FUERTE_EXACTO,0,9
2025-05-23,94,39,1,False,,COMPANERO_TABLA1,1,30
2025-05-24,79,47,1,False,,COMPANERO_TABLA1,1,4
2025-05-27,19,40,1,True,5,FUERTE_EXACTO,0,19
2025-05-28,77,32,1,True,6,FUERTE_EXACTO,0,77
2025-05-29,12,43,1,True,4,FUERTE_EXACTO,0,12
2025-05-29,28,43,1,True,3,FUERTE_EXACTO,0,28
2025-05-29,65,52,1,True,4,FUERTE_EXACTO,0,65
2025-05-29,81,43,1,True,6,FUERTE_EXACTO,0,81
2025-05-30,44,43,1,True,1,FUERTE_EXACTO,0,44
2025-05-31,12,43,1,True,2,FUERTE_EXACTO,0,12
2025-05-31,29,41,1,True,1,FUERTE_EXACTO,0,29
2025-05-31,44,43,1,True,1,FUERTE_EXACTO,0,44
2025-05-31,56,40,1,False,,COMPANERO_TABLA1,1,19
2025-05-31,71,42,1,True,1,FUERTE_EXACTO,0,71
2025-05-31,81,43,1,True,4,FUERTE_EXACTO,0,81
2025-06-01,22,44,1,True,3,FUERTE_EXACTO,0,22
2025-06-01,59,44,1,True,3,FUERTE_EXACTO,0,59
2025-06-02,28,43,1,True,4,FUERTE_EXACTO,0,28
2025-06-03,69,45,1,False,,VECINO_TABLA2,3,11
2025-06-04,56,40,1,True,5,FUERTE_EXACTO,0,56
2025-06-05,42,37,3,True,6,FUERTE_EXACTO,0,42
2025-06-06,26,28,1,False,,COMPANERO_TABLA1,1,21
2025-06-08,90,46,1,True,5,FUERTE_EXACTO,0,90
2025-06-12,73,48,1,False,,COMPANERO_TABLA1,1,89
2025-06-12,89,48,1,True,2,FUERTE_EXACTO,0,89
2025-06-13,70,44,2,True,3,FUERTE_EXACTO,0,70
2025-06-13,22,44,1,True,1,FUERTE_EXACTO,0,22
2025-06-15,87,33,1,True,1,FUERTE_EXACTO,0,87
2025-06-16,42,37,1,True,5,FUERTE_EXACTO,0,42
2025-06-16,59,44,1,True,7,FUERTE_EXACTO,0,59
2025-06-18,19,40,1,False,,COMPANERO_TABLA1,1,67
2025-06-20,29,41,1,True,3,FUERTE_EXACTO,0,29
2025-06-23,20,38,1,True,1,FUERTE_EXACTO,0,20
2025-06-23,63,38,1,True,2,FUERTE_EXACTO,0,63
2025-06-23,100,38,1,False,,COMPANERO_TABLA1,1,52
2025-06-25,35,49,1,True,2,FUERTE_EXACTO,0,35
2025-06-25,83,49,1,True,7,FUERTE_EXACTO,0,83
2025-06-27,22,44,1,False,,COMPANERO_TABLA1,1,75
2025-06-27,70,44,1,True,1,FUERTE_EXACTO,0,70
2025-06-29,76,34,1,True,4,FUERTE_EXACTO,0,76
2025-06-30,77,32,1,True,1,FUERTE_EXACTO,0,77
2025-07-01,90,46,1,True,3,FUERTE_EXACTO,0,90
2025-07-09,63,38,1,False,,COMPANERO_TABLA1,1,31
2025-07-11,68,47,1,False,,COMPANERO_TABLA1,1,84
2025-07-12,71,42,1,True,5,FUERTE_EXACTO,0,71
2025-07-15,80,45,1,True,2,FUERTE_EXACTO,0,80
2025-07-19,23,42,1,True,1,FUERTE_EXACTO,0,23
2025-07-20,30,39,1,True,1,FUERTE_EXACTO,0,30
2025-07-22,14,39,1,True,5,FUERTE_EXACTO,0,14
2025-07-22,30,39,1,False,,COMPANERO_TABLA1,1,62
2025-07-23,89,48,1,True,1,FUERTE_EXACTO,0,89
2025-07-24,12,43,1,True,6,FUERTE_EXACTO,0,12
2025-07-24,44,43,1,True,3,FUERTE_EXACTO,0,44
2025-07-25,19,40,1,True,4,FUERTE_EXACTO,0,19
2025-07-25,65,52,1,True,2,FUERTE_EXACTO,0,65
2025-07-27,53,28,2,False,,COMPANERO_TABLA1,1,21
2025-07-27,22,44,1,True,1,FUERTE_EXACTO,0,22
2025-07-27,70,44,1,True,1,FUERTE_EXACTO,0,70
2025-07-28,63,38,2,True,1,FUERTE_EXACTO,0,63
2025-07-31,9,39,1,True,1,FUERTE_EXACTO,0,9
2025-07-31,37,46,1,True,5,FUERTE_EXACTO,0,37
2025-07-31,90,46,1,True,1,FUERTE_EXACTO,0,90
2025-08-03,35,49,2,True,1,FUERTE_EXACTO,0,35
2025-08-04,30,39,1,True,5,FUERTE_EXACTO,0,30
2025-08-04,46,39,1,True,2,FUERTE_EXACTO,0,46
2025-08-05,52,38,1,True,2,FUERTE_EXACTO,0,52
2025-08-05,63,38,1,True,3,FUERTE_EXACTO,0,63
2025-08-07,89,48,1,False,,COMPANERO_TABLA1,1,73
2025-08-10,10,37,1,True,2,FUERTE_EXACTO,0,10
2025-08-11,42,37,1,True,1,FUERTE_EXACTO,0,42
2025-08-11,44,43,1,False,,COMPANERO_TABLA1,1,81
2025-08-12,85,36,1,True,3,FUERTE_EXACTO,0,85
2025-08-13,19,40,1,True,1,FUERTE_EXACTO,0,19
2025-08-13,51,40,1,True,2,FUERTE_EXACTO,0,51
2025-08-13,56,40,1,True,4,FUERTE_EXACTO,0,56
2025-08-13,57,30,1,True,5,FUERTE_EXACTO,0,57
2025-08-17,88,31,1,False,,COMPANERO_TABLA1,1,24
2025-08-18,76,34,1,True,4,FUERTE_EXACTO,0,76
2025-08-19,76,34,1,True,3,FUERTE_EXACTO,0,76
2025-08-20,3,31,1,False,,COMPANERO_TABLA1,1,99
2025-08-21,32,36,1,False,,COMPANERO_TABLA1,1,85
2025-08-22,54,35,1,False,,COMPANERO_TABLA1,1,6
2025-08-25,44,43,1,True,3,FUERTE_EXACTO,0,44
2025-08-26,87,33,1,True,1,FUERTE_EXACTO,0,87
2025-08-27,13,41,1,True,2,FUERTE_EXACTO,0,13
2025-08-28,7,42,1,True,1,FUERTE_EXACTO,0,7
2025-08-28,22,44,1,True,2,FUERTE_EXACTO,0,22
2025-08-28,70,44,1,False,,COMPANERO_TABLA1,1,75
2025-08-29,65,52,1,True,1,FUERTE_EXACTO,0,65
2025-08-30,9,39,1,False,,COMPANERO_TABLA1,1,94
2025-08-30,30,39,1,False,,COMPANERO_TABLA1,1,94
2025-08-30,42,37,1,True,1,FUERTE_EXACTO,0,42
2025-08-30,62,39,1,True,4,FUERTE_EXACTO,0,62
2025-08-31,35,49,1,False,,COMPANERO_TABLA1,1,83
2025-08-31,80,45,1,False,,COMPANERO_TABLA1,1,69
2025-09-01,59,44,1,True,3,FUERTE_EXACTO,0,59
2025-09-01,91,44,1,True,6,FUERTE_EXACTO,0,91
2025-09-02,80,45,1,True,6,FUERTE_EXACTO,0,80
2025-09-02,93,41,1,False,,COMPANERO_TABLA1,1,29
2025-09-05,42,37,2,True,4,FUERTE_EXACTO,0,42
2025-09-05,44,43,2,True,1,FUERTE_EXACTO,0,44
2025-09-05,60,43,1,True,5,FUERTE_EXACTO,0,60
2025-09-06,22,44,1,False,,COMPANERO_TABLA1,1,91
2025-09-06,70,44,1,True,3,FUERTE_EXACTO,0,70
2025-09-06,91,44,1,True,1,FUERTE_EXACTO,0,91
2025-09-07,85,36,1,True,5,FUERTE_EXACTO,0,85
2025-09-09,35,49,1,True,3,FUERTE_EXACTO,0,35
2025-09-10,46,39,1,False,,COMPANERO_TABLA1,1,62
2025-09-10,60,43,1,True,3,FUERTE_EXACTO,0,60
2025-09-13,29,41,2,True,2,FUERTE_EXACTO,0,29
2025-09-13,71,42,2,False,,COMPANERO_TABLA1,1,55
2025-09-13,7,42,1,True,3,FUERTE_EXACTO,0,7
2025-09-13,9,39,1,True,2,FUERTE_EXACTO,0,9
2025-09-13,41,39,1,True,2,FUERTE_EXACTO,0,41
2025-09-14,3,31,1,True,4,FUERTE_EXACTO,0,3
2025-09-14,57,30,1,True,2,FUERTE_EXACTO,0,57
2025-09-15,29,41,1,True,1,FUERTE_EXACTO,0,29
2025-09-16,34,51,1,True,4,FUERTE_EXACTO,0,34
2025-09-17,69,45,1,True,4,FUERTE_EXACTO,0,69
2025-09-19,63,38,1,False,,COMPANERO_TABLA1,1,31
2025-09-19,100,38,1,False,,COMPANERO_TABLA1,1,31
2025-09-20,59,44,1,False,,COMPANERO_TABLA1,1,75
2025-09-20,91,44,1,True,5,FUERTE_EXACTO,0,91
2025-09-21,42,37,1,True,3,FUERTE_EXACTO,0,42
2025-09-21,63,38,1,False,,COMPANERO_TABLA1,1,31
2025-09-28,76,34,1,True,1,FUERTE_EXACTO,0,76
2025-09-30,10,37,1,True,4,FUERTE_EXACTO,0,10
2025-09-30,29,41,1,True,1,FUERTE_EXACTO,0,29
2025-09-30,42,37,1,True,6,FUERTE_EXACTO,0,42
2025-09-30,82,33,1,True,2,FUERTE_EXACTO,0,82
2025-10-01,87,33,1,True,7,FUERTE_EXACTO,0,87
2025-10-02,51,40,1,False,,COMPANERO_TABLA1,1,72
2025-10-02,67,40,1,False,,COMPANERO_TABLA1,1,72
2025-10-03,76,34,1,True,3,FUERTE_EXACTO,0,76
2025-10-07,63,38,2,False,,COMPANERO_TABLA1,1,47
2025-10-09,30,39,1,True,3,FUERTE_EXACTO,0,30
2025-10-10,53,28,2,True,1,FUERTE_EXACTO,0,53
2025-10-10,63,38,2,False,,COMPANERO_TABLA1,1,20
2025-10-10,35,49,1,True,2,FUERTE_EXACTO,0,35
2025-10-11,19,40,1,True,3,FUERTE_EXACTO,0,19
2025-10-11,72,40,1,True,1,FUERTE_EXACTO,0,72
2025-10-11,90,46,1,True,5,FUERTE_EXACTO,0,90
2025-10-12,27,26,1,False,,COMPANERO_TABLA1,1,38
2025-10-13,9,39,1,True,1,FUERTE_EXACTO,0,9
2025-10-13,59,44,1,True,1,FUERTE_EXACTO,0,59
2025-10-14,72,40,1,True,3,FUERTE_EXACTO,0,72
2025-10-15,26,28,1,False,,COMPANERO_TABLA1,1,21
2025-10-15,53,28,1,True,3,FUERTE_EXACTO,0,53
2025-10-16,9,39,1,True,3,FUERTE_EXACTO,0,9
2025-10-16,90,46,1,True,2,FUERTE_EXACTO,0,90
2025-10-20,7,42,1,True,1,FUERTE_EXACTO,0,7
2025-10-20,23,42,1,True,4,FUERTE_EXACTO,0,23
2025-10-21,44,43,2,False,,COMPANERO_TABLA1,1,28
2025-10-26,7,42,1,True,5,FUERTE_EXACTO,0,7
2025-10-26,23,42,1,True,4,FUERTE_EXACTO,0,23
2025-10-27,54,35,1,True,2,FUERTE_EXACTO,0,54
2025-10-28,65,52,1,True,2,FUERTE_EXACTO,0,65
2025-10-30,100,38,1,False,,COMPANERO_TABLA1,1,63
2025-10-31,9,39,2,True,1,FUERTE_EXACTO,0,9
2025-11-01,90,46,1,False,,COMPANERO_TABLA1,1,74
2025-11-04,59,44,1,True,3,FUERTE_EXACTO,0,59
2025-11-05,42,37,2,True,3,FUERTE_EXACTO,0,42
2025-11-05,90,46,2,True,4,FUERTE_EXACTO,0,90
2025-11-05,22,44,1,True,4,FUERTE_EXACTO,0,22
2025-11-05,91,44,1,True,3,FUERTE_EXACTO,0,91
2025-11-06,62,39,1,True,2,FUERTE_EXACTO,0,62
2025-11-08,7,42,1,False,,COMPANERO_TABLA1,1,23
2025-11-08,23,42,1,True,2,FUERTE_EXACTO,0,23
2025-11-08,48,36,1,True,6,FUERTE_EXACTO,0,48
2025-11-09,29,41,1,True,5,FUERTE_EXACTO,0,29
2025-11-10,72,40,1,True,7,FUERTE_EXACTO,0,72
2025-11-16,42,37,1,True,2,FUERTE_EXACTO,0,42
2025-11-16,82,33,1,True,2,FUERTE_EXACTO,0,82
2025-11-18,26,28,1,True,1,FUERTE_EXACTO,0,26
2025-11-19,53,28,2,False,,COMPANERO_TABLA1,1,21
2025-11-19,21,28,1,True,2,FUERTE_EXACTO,0,21
2025-11-19,26,28,1,True,5,FUERTE_EXACTO,0,26
2025-11-19,34,51,1,False,,COMPANERO_TABLA1,1,98
2025-11-20,46,39,1,False,,COMPANERO_TABLA1,1,30
2025-11-22,35,49,1,True,2,FUERTE_EXACTO,0,35
2025-11-22,63,38,1,True,3,FUERTE_EXACTO,0,63
2025-11-22,100,38,1,False,,COMPANERO_TABLA1,1,31
2025-11-23,7,42,1,True,3,FUERTE_EXACTO,0,7
2025-11-23,71,42,1,True,1,FUERTE_EXACTO,0,71
2025-11-25,57,30,1,False,,COMPANERO_TABLA1,1,25
2025-11-26,46,39,1,False,,COMPANERO_TABLA1,1,41
2025-11-26,94,39,1,True,4,FUERTE_EXACTO,0,94
2025-11-27,26,28,1,True,3,FUERTE_EXACTO,0,26
2025-11-27,53,28,1,False,,COMPANERO_TABLA1,1,26
2025-11-27,68,47,1,True,5,FUERTE_EXACTO,0,68
2025-11-27,76,34,1,True,1,FUERTE_EXACTO,0,76
2025-11-28,42,37,1,True,7,FUERTE_EXACTO,0,42
2025-12-04,86,35,1,True,6,FUERTE_EXACTO,0,86
2025-12-05,7,42,1,False,,COMPANERO_TABLA1,1,71
2025-12-05,71,42,1,True,1,FUERTE_EXACTO,0,71
2025-12-07,73,48,1,True,2,FUERTE_EXACTO,0,73
2025-12-09,44,43,2,False,,COMPANERO_TABLA1,1,81
2025-12-09,28,43,1,True,6,FUERTE_EXACTO,0,28
2025-12-14,11,35,1,True,6,FUERTE_EXACTO,0,11
2025-12-14,54,35,1,True,5,FUERTE_EXACTO,0,54
2025-12-16,58,46,1,True,1,FUERTE_EXACTO,0,58
2025-12-20,29,41,1,True,2,FUERTE_EXACTO,0,29
2025-12-20,56,40,1,True,7,FUERTE_EXACTO,0,56
2025-12-27,29,41,1,True,2,FUERTE_EXACTO,0,29
2025-12-27,93,41,1,True,6,FUERTE_EXACTO,0,93
2025-12-29,16,27,1,True,2,FUERTE_EXACTO,0,16
2025-12-30,28,43,1,True,1,FUERTE_EXACTO,0,28
2025-12-30,44,43,1,True,7,FUERTE_EXACTO,0,44
2025-12-30,77,32,1,True,4,FUERTE_EXACTO,0,77
2025-12-31,84,47,1,True,4,FUERTE_EXACTO,0,84
2026-01-02,29,41,1,True,6,FUERTE_EXACTO,0,29
2026-01-03,44,43,1,True,3,FUERTE_EXACTO,0,44
2026-01-03,92,43,1,True,2,FUERTE_EXACTO,0,92
2026-01-06,56,40,1,True,4,FUERTE_EXACTO,0,56
2026-01-07,23,42,1,False,,COMPANERO_TABLA1,1,7
2026-01-07,90,46,1,True,2,FUERTE_EXACTO,0,90
2026-01-08,30,39,1,True,1,FUERTE_EXACTO,0,30
2026-01-08,94,39,1,True,1,FUERTE_EXACTO,0,94
2026-01-11,20,38,1,True,2,FUERTE_EXACTO,0,20
2026-01-12,53,28,1,True,2,FUERTE_EXACTO,0,53
2026-01-13,85,36,1,True,4,FUERTE_EXACTO,0,85
2026-01-16,46,39,1,True,1,FUERTE_EXACTO,0,46
2026-01-16,57,30,1,True,2,FUERTE_EXACTO,0,57
2026-01-17,9,39,1,True,3,FUERTE_EXACTO,0,9
2026-01-17,94,39,1,True,1,FUERTE_EXACTO,0,94
2026-01-19,42,37,2,False,,COMPANERO_TABLA1,1,5
2026-01-21,87,33,1,True,1,FUERTE_EXACTO,0,87
2026-01-23,89,48,2,False,,COMPANERO_TABLA1,1,73
2026-01-23,29,41,1,True,7,FUERTE_EXACTO,0,29
2026-01-23,93,41,1,True,4,FUERTE_EXACTO,0,93
2026-01-25,28,43,2,False,,COMPANERO_TABLA1,1,12
2026-02-04,68,47,1,True,1,FUERTE_EXACTO,0,68
2026-02-08,31,38,1,False,,COMPANERO_TABLA1,1,63
2026-02-08,52,38,1,False,,COMPANERO_TABLA1,1,63
2026-02-09,19,40,1,True,2,FUERTE_EXACTO,0,19
2026-02-09,58,46,1,True,6,FUERTE_EXACTO,0,58
2026-02-09,72,40,1,True,1,FUERTE_EXACTO,0,72
2026-02-11,7,42,1,True,7,FUERTE_EXACTO,0,7
2026-02-11,71,42,1,True,3,FUERTE_EXACTO,0,71
2026-02-14,63,38,1,True,6,FUERTE_EXACTO,0,63
2026-02-14,73,48,1,True,1,FUERTE_EXACTO,0,73
2026-02-15,46,39,1,False,,COMPANERO_TABLA1,1,9
2026-02-15,94,39,1,True,3,FUERTE_EXACTO,0,94
2026-02-16,87,33,1,True,4,FUERTE_EXACTO,0,87
2026-02-17,88,31,1,False,,COMPANERO_TABLA1,1,99
2026-02-18,53,28,1,True,4,FUERTE_EXACTO,0,53
2026-02-19,88,31,1,False,,COMPANERO_TABLA1,1,24
2026-02-23,72,40,1,True,2,FUERTE_EXACTO,0,72
2026-02-24,41,39,1,True,3,FUERTE_EXACTO,0,41
2026-02-26,16,27,1,False,,VECINO_TABLA2,3,25
2026-02-28,59,44,1,True,6,FUERTE_EXACTO,0,59
2026-02-28,70,44,1,True,4,FUERTE_EXACTO,0,70
2026-03-02,57,30,1,True,1,FUERTE_EXACTO,0,57
2026-03-03,44,43,1,True,2,FUERTE_EXACTO,0,44
2026-03-04,42,37,2,True,3,FUERTE_EXACTO,0,42
2026-03-05,22,44,1,False,,COMPANERO_TABLA1,1,59
2026-03-05,68,47,1,False,,COMPANERO_TABLA1,1,79
2026-03-05,70,44,1,True,1,FUERTE_EXACTO,0,70
2026-03-06,29,41,1,False,,COMPANERO_TABLA1,1,93
2026-03-07,23,42,1,True,7,FUERTE_EXACTO,0,23
2026-03-07,29,41,1,False,,COMPANERO_TABLA1,1,93
2026-03-07,71,42,1,True,3,FUERTE_EXACTO,0,71
2026-03-12,19,40,1,True,2,FUERTE_EXACTO,0,19
2026-03-12,56,40,1,True,2,FUERTE_EXACTO,0,56
2026-03-13,19,40,1,True,1,FUERTE_EXACTO,0,19
2026-03-16,44,43,1,True,1,FUERTE_EXACTO,0,44
2026-03-17,22,44,1,False,,COMPANERO_TABLA1,1,70
