case_date,fuerte,result,day_offset,t1_pos_fuerte,t1_pos_result,t1_dist,t1_direction,lottery,draw_position,labels
2024-07-02,71,23,4,7,3,-4,antes,Gana Mas,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-07-02,71,18,4,7,2,-5,antes,Quiniela Leidsa,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-02,71,50,6,7,4,-3,antes,Loteria Nacional,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-02,71,50,6,7,4,-3,antes,Quiniela Leidsa,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-02,71,66,7,7,6,-1,antes,New York 2:30,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-03,9,41,3,1,4,3,despues,Loteria Nacional,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-03,9,62,4,1,6,5,despues,Loteria Nacional,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-03,9,41,4,1,4,3,despues,New York 2:30,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-03,9,30,5,1,3,2,despues,Gana Mas,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-03,9,62,5,1,6,5,despues,Quiniela Loteka,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-03,9,41,6,1,4,3,despues,Quiniela Leidsa,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-03,9,78,6,1,7,6,despues,Quiniela Leidsa,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-03,9,41,3,1,4,3,despues,Loteria Nacional,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-03,9,62,4,1,6,5,despues,Loteria Nacional,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-03,9,41,4,1,4,3,despues,New York 2:30,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-03,9,30,5,1,3,2,despues,Gana Mas,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-03,9,62,5,1,6,5,despues,Quiniela Loteka,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-03,9,41,6,1,4,3,despues,Quiniela Leidsa,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-03,9,78,6,1,7,6,despues,Quiniela Leidsa,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-04,72,56,2,6,4,-2,antes,Quiniela Leidsa,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-04,72,56,2,6,4,-2,antes,Quiniela Real,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-04,72,56,3,6,4,-2,antes,Quiniela Leidsa,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-04,72,19,4,6,2,-4,antes,New York 10:30,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-04,72,19,4,6,2,-4,antes,New York 2:30,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-04,72,19,4,6,2,-4,antes,New York 2:30,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-04,72,56,4,6,4,-2,antes,Quiniela Loteka,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-04,72,8,5,6,1,-5,antes,Quiniela Real,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-04,72,72,7,6,6,0,misma,Loteria Nacional,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-04,72,19,7,6,2,-4,antes,New York 10:30,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-04,72,72,7,6,6,0,misma,Quiniela Loteka,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-07,48,32,1,2,1,-1,antes,Quiniela Real,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-07,48,48,2,2,2,0,misma,New York 2:30,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-07,48,48,2,2,2,0,misma,Quiniela Loteka,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-07,48,32,4,2,1,-1,antes,Quiniela Real,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-07,48,32,5,2,1,-1,antes,Quiniela Leidsa,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-07,48,32,1,2,1,-1,antes,Quiniela Real,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-07,48,48,2,2,2,0,misma,New York 2:30,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-07,48,48,2,2,2,0,misma,Quiniela Loteka,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-07,48,32,4,2,1,-1,antes,Quiniela Real,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-07,48,32,5,2,1,-1,antes,Quiniela Leidsa,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-08,45,45,2,1,1,0,misma,Gana Mas,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-08,45,45,4,1,1,0,misma,New York 10:30,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-08,45,45,4,1,1,0,misma,Quiniela Leidsa,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-09,88,24,1,3,2,-1,antes,New York 2:30,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-09,88,3,3,3,1,-2,antes,Quiniela Loteka,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-09,88,24,6,3,2,-1,antes,Gana Mas,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-09,88,24,6,3,2,-1,antes,Quiniela Leidsa,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-09,89,73,2,2,1,-1,antes,Gana Mas,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-09,89,89,7,2,2,0,misma,Gana Mas,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-09,93,29,1,3,2,-1,antes,Loteria Nacional,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-09,93,93,2,3,3,0,misma,New York 10:30,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-09,93,13,4,3,1,-2,antes,Gana Mas,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-09,93,93,7,3,3,0,misma,Gana Mas,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-09,93,93,7,3,3,0,misma,Gana Mas,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-11,7,23,3,1,3,2,despues,Gana Mas,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-11,7,55,3,1,5,4,despues,New York 2:30,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-11,7,71,3,1,7,6,despues,Quiniela Leidsa,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-11,7,50,3,1,4,3,despues,Quiniela Real,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-07-11,7,18,4,1,2,1,despues,Quiniela Real,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-11,7,71,5,1,7,6,despues,Loteria Nacional,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-11,7,71,5,1,7,6,despues,Quiniela Loteka,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-11,7,7,6,1,1,0,misma,Quiniela Leidsa,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-11,50,23,3,4,3,-1,antes,Gana Mas,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-11,50,55,3,4,5,1,despues,New York 2:30,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-11,50,71,3,4,7,3,despues,Quiniela Leidsa,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-11,50,50,3,4,4,0,misma,Quiniela Real,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-11,50,18,4,4,2,-2,antes,Quiniela Real,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-11,50,71,5,4,7,3,despues,Loteria Nacional,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-11,50,71,5,4,7,3,despues,Quiniela Loteka,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-11,50,7,6,4,1,-3,antes,Quiniela Leidsa,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-07-12,48,32,5,2,1,-1,antes,Loteria Nacional,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-12,48,85,5,2,4,2,despues,Quiniela Leidsa,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-12,48,48,6,2,2,0,misma,New York 10:30,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-12,48,64,7,2,3,1,despues,Quiniela Leidsa,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-15,22,22,2,1,1,0,misma,New York 10:30,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-15,22,22,2,1,1,0,misma,New York 2:30,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-15,22,70,4,1,3,2,despues,Loteria Nacional,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-07-15,22,75,4,1,4,3,despues,New York 10:30,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-15,22,70,4,1,3,2,despues,Quiniela Leidsa,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-07-15,22,75,5,1,4,3,despues,Gana Mas,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-15,22,22,6,1,1,0,misma,Gana Mas,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-15,22,91,6,1,5,4,despues,Quiniela Loteka,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-15,22,75,7,1,4,3,despues,Gana Mas,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-15,22,22,7,1,1,0,misma,New York 10:30,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-15,22,22,7,1,1,0,misma,Quiniela Leidsa,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-15,70,22,2,3,1,-2,antes,New York 10:30,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-07-15,70,22,2,3,1,-2,antes,New York 2:30,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-07-15,70,70,4,3,3,0,misma,Loteria Nacional,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-15,70,75,4,3,4,1,despues,New York 10:30,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-15,70,70,4,3,3,0,misma,Quiniela Leidsa,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-15,70,75,5,3,4,1,despues,Gana Mas,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-15,70,22,6,3,1,-2,antes,Gana Mas,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-07-15,70,91,6,3,5,2,despues,Quiniela Loteka,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-15,70,75,7,3,4,1,despues,Gana Mas,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-15,70,22,7,3,1,-2,antes,New York 10:30,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-07-15,70,22,7,3,1,-2,antes,Quiniela Leidsa,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-07-18,25,25,3,1,1,0,misma,Quiniela Leidsa,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-18,25,57,6,1,2,1,despues,Loteria Nacional,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-18,25,25,7,1,1,0,misma,Gana Mas,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-18,25,25,7,1,1,0,misma,New York 2:30,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-20,22,22,1,1,1,0,misma,Gana Mas,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-20,22,91,1,1,5,4,despues,Quiniela Loteka,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-20,22,75,2,1,4,3,despues,Gana Mas,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-20,22,22,2,1,1,0,misma,New York 10:30,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-20,22,22,2,1,1,0,misma,Quiniela Leidsa,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-20,22,75,3,1,4,3,despues,Loteria Nacional,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-20,22,91,3,1,5,4,despues,Quiniela Real,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-20,22,59,4,1,2,1,despues,New York 10:30,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-07-20,22,22,4,1,1,0,misma,Quiniela Leidsa,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-20,22,91,4,1,5,4,despues,Quiniela Leidsa,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-20,22,75,4,1,4,3,despues,Quiniela Loteka,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-20,22,59,5,1,2,1,despues,Quiniela Leidsa,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-07-20,22,70,5,1,3,2,despues,Quiniela Loteka,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-07-20,22,59,5,1,2,1,despues,Quiniela Loteka,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-07-20,22,59,6,1,2,1,despues,Loteria Nacional,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-07-20,22,59,6,1,2,1,despues,Quiniela Leidsa,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-07-20,22,22,7,1,1,0,misma,Loteria Nacional,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2024-07-20,22,75,7,1,4,3,despues,Quiniela Loteka,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-20,59,22,1,2,1,-1,antes,Gana Mas,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-07-20,59,91,1,2,5,3,despues,Quiniela Loteka,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-20,59,75,2,2,4,2,despues,Gana Mas,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
2024-07-20,59,22,2,2,1,-1,antes,New York 10:30,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-07-20,59,22,2,2,1,-1,antes,Quiniela Leidsa,3,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2024-07-20,59,75,3,2,4,2,despues,Loteria Nacional,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO
