case_date,fuerte,result,day_offset,t2_pos_fuerte,t2_pos_result,t2_dist,lottery,draw_position,labels
2019-08-11,42,44,7,6,7,1,New York 10:30,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-11,42,44,7,6,7,1,New York 2:30,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-11,42,7,7,6,1,-5,Quiniela Leidsa,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-11,42,9,7,6,2,-4,Quiniela Leidsa,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2019-08-11,89,12,1,5,1,-4,Loteria Nacional,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-11,89,89,1,5,5,0,Quiniela Loteka,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-11,89,12,2,5,1,-4,New York 2:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-11,89,41,4,5,2,-3,Gana Mas,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2019-08-11,89,56,4,5,3,-2,Loteria Nacional,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-11,89,71,5,5,4,-1,New York 10:30,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-11,89,56,5,5,3,-2,Quiniela Loteka,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-11,89,41,6,5,2,-3,New York 10:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2019-08-11,89,71,6,5,4,-1,New York 10:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-11,89,12,6,5,1,-4,Quiniela Leidsa,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-11,89,89,7,5,5,0,Quiniela Leidsa,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-11,89,71,7,5,4,-1,Quiniela Loteka,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-11,89,89,7,5,5,0,Quiniela Real,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-11,93,93,1,2,2,0,New York 10:30,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-11,93,48,2,2,1,-1,Gana Mas,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|CONFIRMADOR_ORIGINAL
2019-08-12,85,85,2,3,3,0,Quiniela Real,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-12,85,52,5,3,1,-2,Loteria Nacional,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2019-08-12,85,81,6,3,2,-1,Loteria Nacional,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-13,68,92,2,2,4,2,Loteria Nacional,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-13,68,27,4,2,1,-1,Quiniela Real,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-13,68,27,7,2,1,-1,Quiniela Real,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-13,84,84,1,2,2,0,New York 2:30,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-13,84,84,1,2,2,0,Quiniela Loteka,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-13,84,58,2,2,1,-1,New York 2:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-13,84,58,4,2,1,-1,New York 2:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-13,84,84,5,2,2,0,Quiniela Real,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-13,84,94,7,2,3,1,Quiniela Leidsa,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|CONFIRMADOR_ORIGINAL
2019-08-14,52,52,3,1,1,0,Loteria Nacional,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-14,52,81,4,1,2,1,Loteria Nacional,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-15,87,87,6,5,5,0,New York 10:30,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-15,87,87,7,5,5,0,Gana Mas,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-15,87,23,7,5,1,-4,New York 10:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-17,71,89,1,4,5,1,Quiniela Leidsa,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-17,71,71,1,4,4,0,Quiniela Loteka,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-17,71,89,1,4,5,1,Quiniela Real,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-17,71,41,3,4,2,-2,Quiniela Real,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-17,71,56,4,4,3,-1,New York 10:30,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-17,71,56,6,4,3,-1,Quiniela Loteka,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-18,22,53,1,3,8,5,Gana Mas,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-18,22,7,1,3,1,-2,New York 10:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2019-08-18,22,9,1,3,2,-1,Quiniela Leidsa,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-18,22,44,2,3,7,4,Loteria Nacional,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-18,22,22,2,3,3,0,New York 2:30,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-18,22,35,3,3,5,2,Gana Mas,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-18,22,22,3,3,3,0,New York 2:30,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-18,22,9,5,3,2,-1,Gana Mas,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-18,22,42,5,3,6,3,New York 2:30,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-18,22,35,6,3,5,2,Loteria Nacional,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-18,22,63,7,3,9,6,Quiniela Loteka,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-18,70,53,1,10,8,-2,Gana Mas,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-18,70,7,1,10,1,-9,New York 10:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2019-08-18,70,9,1,10,2,-8,Quiniela Leidsa,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-18,70,44,2,10,7,-3,Loteria Nacional,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-18,70,22,2,10,3,-7,New York 2:30,1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2019-08-18,70,35,3,10,5,-5,Gana Mas,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-18,70,22,3,10,3,-7,New York 2:30,2,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO
2019-08-18,70,9,5,10,2,-8,Gana Mas,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-18,70,42,5,10,6,-4,New York 2:30,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-18,70,35,6,10,5,-5,Loteria Nacional,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-18,70,63,7,10,9,-1,Quiniela Loteka,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-20,29,35,1,4,5,1,Gana Mas,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-20,29,22,1,4,3,-1,New York 2:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|CONFIRMADOR_ORIGINAL
2019-08-20,29,9,3,4,2,-2,Gana Mas,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-20,29,42,3,4,6,2,New York 2:30,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-20,29,35,4,4,5,1,Loteria Nacional,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-20,29,63,5,4,9,5,Quiniela Loteka,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-20,29,42,6,4,6,2,Loteria Nacional,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-20,29,44,6,4,7,3,New York 2:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-20,29,35,6,4,5,1,New York 2:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-20,29,42,6,4,6,2,Quiniela Loteka,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-20,29,63,7,4,9,5,New York 2:30,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-20,29,53,7,4,8,4,Quiniela Leidsa,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-20,29,42,7,4,6,2,Quiniela Leidsa,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-20,69,57,1,3,2,-1,Loteria Nacional,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|CONFIRMADOR_ORIGINAL
2019-08-20,69,11,2,3,1,-2,Quiniela Loteka,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-20,69,11,4,3,1,-2,Loteria Nacional,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-20,69,11,6,3,1,-2,Quiniela Real,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-21,80,80,4,2,2,0,New York 2:30,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-21,80,80,4,2,2,0,Quiniela Loteka,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-23,90,35,1,11,5,-6,Loteria Nacional,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-23,90,63,2,11,9,-2,Quiniela Loteka,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-23,90,42,3,11,6,-5,Loteria Nacional,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2019-08-23,90,44,3,11,7,-4,New York 2:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-23,90,35,3,11,5,-6,New York 2:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-23,90,42,3,11,6,-5,Quiniela Loteka,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2019-08-23,90,63,4,11,9,-2,New York 2:30,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-23,90,53,4,11,8,-3,Quiniela Leidsa,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-23,90,42,4,11,6,-5,Quiniela Leidsa,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2019-08-23,90,70,5,11,10,-1,Loteria Nacional,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-23,90,53,5,11,8,-3,New York 10:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-23,90,53,5,11,8,-3,New York 2:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-23,90,29,5,11,4,-7,Quiniela Real,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-23,90,9,7,11,2,-9,Gana Mas,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-26,50,5,3,2,1,-1,New York 10:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|CONFIRMADOR_ORIGINAL
2019-08-26,50,50,3,2,2,0,Quiniela Leidsa,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-26,50,50,3,2,2,0,Quiniela Loteka,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-26,50,50,3,2,2,0,Quiniela Real,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-26,50,50,6,2,2,0,Gana Mas,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-26,50,50,6,2,2,0,Quiniela Loteka,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-27,28,87,1,2,5,3,New York 10:30,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-27,28,87,1,2,5,3,Quiniela Leidsa,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-27,28,77,3,2,4,2,Loteria Nacional,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2019-08-27,28,87,3,2,5,3,Quiniela Leidsa,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-27,28,77,5,2,4,2,Loteria Nacional,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2019-08-27,28,28,5,2,2,0,Quiniela Leidsa,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-27,44,70,1,7,10,3,Loteria Nacional,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-27,44,53,1,7,8,1,New York 10:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|CONFIRMADOR_ORIGINAL
2019-08-27,44,53,1,7,8,1,New York 2:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|CONFIRMADOR_ORIGINAL
2019-08-27,44,29,1,7,4,-3,Quiniela Real,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-27,44,9,3,7,2,-5,Gana Mas,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-27,44,44,4,7,7,0,Gana Mas,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-27,44,29,4,7,4,-3,New York 10:30,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-27,44,63,4,7,9,2,New York 2:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-27,44,70,5,7,10,3,Gana Mas,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-27,44,42,5,7,6,-1,Quiniela Real,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-27,44,9,6,7,2,-5,Gana Mas,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-27,44,70,1,7,10,3,Loteria Nacional,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-27,44,53,1,7,8,1,New York 10:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-27,44,53,1,7,8,1,New York 2:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-27,44,29,1,7,4,-3,Quiniela Real,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-27,44,9,3,7,2,-5,Gana Mas,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-27,44,44,4,7,7,0,Gana Mas,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-27,44,29,4,7,4,-3,New York 10:30,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-27,44,63,4,7,9,2,New York 2:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2019-08-27,44,70,5,7,10,3,Gana Mas,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-27,44,42,5,7,6,-1,Quiniela Real,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-27,44,9,6,7,2,-5,Gana Mas,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-28,10,10,1,2,2,0,Gana Mas,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-28,10,10,1,2,2,0,Loteria Nacional,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-28,10,10,2,2,2,0,Quiniela Loteka,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-28,10,10,3,2,2,0,Quiniela Loteka,1,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-28,10,10,5,2,2,0,Quiniela Loteka,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-28,42,9,2,6,2,-4,Gana Mas,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-28,42,44,3,6,7,1,Gana Mas,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-08-28,42,29,3,6,4,-2,New York 10:30,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2019-08-28,42,63,3,6,9,3,New York 2:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-28,42,70,4,6,10,4,Gana Mas,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-28,42,42,4,6,6,0,Quiniela Real,2,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-08-28,42,9,5,6,2,-4,Gana Mas,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-09-02,83,3,2,3,1,-2,New York 10:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2019-09-02,83,30,4,3,2,-1,Quiniela Leidsa,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-09-02,83,30,4,3,2,-1,Quiniela Loteka,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-09-03,40,4,1,2,1,-1,New York 2:30,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|CONFIRMADOR_ORIGINAL|CANDIDATO_ORIGINAL_ALTERNATIVO
2019-09-03,40,40,5,2,2,0,Quiniela Loteka,3,FUERTE_EXACTO|MISMO_GRUPO_T1|MISMO_CODIGO_T1|MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR
2019-09-03,68,92,2,2,4,2,Loteria Nacional,1,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2019-09-03,68,76,3,2,3,1,New York 10:30,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-09-03,68,92,5,2,4,2,Loteria Nacional,2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2019-09-03,68,76,5,2,3,1,Quiniela Real,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
2019-09-03,68,92,6,2,4,2,Quiniela Loteka,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|CONFIRMADOR_ORIGINAL
2019-09-04,65,82,1,2,3,1,Loteria Nacional,3,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR
