activation_id,case_date,year,origin,origin_lottery,origin_draw_position,origin_source,fuerte,confirmer,confirmer_lottery,confirmer_draw_position,confirmer_source,t1_candidates,t1_group_fuerte,t1_pos_fuerte,t2_group_fuerte,t2_pos_fuerte,t2_pos_confirmer,n_confirmers,n_fuertes_same_day,other_fuertes,fuerte_appeared,first_day_offset,first_lottery,first_draw_position,fuerte_appearance_count,methodology
2023-11-24|49|35|7,2023-11-24,2023,49,Quiniela Leidsa,1,168970,35,7,New York 10:30,1,168973,35|40|83,35|40|83,1,7|9|22|29|35|42|44|53|63|70|90,5,1,2,1,,True,1,Quiniela Real,2,2,nr-historical-relations-j1.0.0
2023-11-24|49|35|63,2023-11-24,2023,49,Quiniela Leidsa,1,168970,35,63,Quiniela Loteka,1,168966,35|40|83,35|40|83,1,7|9|22|29|35|42|44|53|63|70|90,5,9,2,1,,True,1,Quiniela Real,2,2,nr-historical-relations-j1.0.0
2023-11-25|39|9|53,2023-11-25,2023,39,New York 2:30,1,168982,9,53,Gana Mas,1,168981,9|14|30|41|46|62|78|94,9|14|30|41|46|62|78|94,1,7|9|22|29|35|42|44|53|63|70|90,2,8,1,2,94,True,2,Quiniela Real,3,6,nr-historical-relations-j1.0.0
2023-11-25|39|94|58,2023-11-25,2023,39,New York 2:30,1,168982,94,58,Loteria Nacional,1,168996,9|14|30|41|46|62|78|94,9|14|30|41|46|62|78|94,8,58|84|94,3,1,1,2,9,False,,,,0,nr-historical-relations-j1.0.0
2023-11-27|43|44|7,2023-11-27,2023,43,New York 2:30,1,169032,44,7,Loteria Nacional,1,169045,12|28|44|60|81|92,12|28|44|60|81|92,3,7|9|22|29|35|42|44|53|63|70|90,7,1,1,2,92,True,5,Quiniela Real,3,2,nr-historical-relations-j1.0.0
2023-11-27|43|92|68,2023-11-27,2023,43,New York 2:30,1,169032,92,68,Gana Mas,1,169031,12|28|44|60|81|92,12|28|44|60|81|92,6,27|68|76|92,4,2,1,2,44,True,7,New York 2:30,1,1,nr-historical-relations-j1.0.0
2023-11-29|46|37|82,2023-11-29,2023,46,Quiniela Real,1,169077,37,82,Quiniela Leidsa,1,169095,37|58|74|90,37|58|74|90,1,37|65|82,1,3,1,2,58,True,5,Quiniela Real,1,1,nr-historical-relations-j1.0.0
2023-11-29|46|58|84,2023-11-29,2023,46,Quiniela Real,1,169077,58,84,Quiniela Loteka,1,169088,37|58|74|90,37|58|74|90,2,58|84|94,1,2,1,2,37,True,3,Gana Mas,2,2,nr-historical-relations-j1.0.0
2023-11-30|35|11|91,2023-11-30,2023,35,Quiniela Loteka,1,169115,11,91,Quiniela Leidsa,1,169120,6|11|43|54|86,6|11|43|54|86,2,11|57|69|91,1,4,1,1,,True,7,Quiniela Real,1,1,nr-historical-relations-j1.0.0
2023-12-03|44|59|72,2023-12-03,2023,44,New York 2:30,1,169190,59,72,Gana Mas,1,169185,22|59|70|75|91,22|59|70|75|91,2,26|34|59|72,3,4,1,2,87,True,5,Quiniela Loteka,3,2,nr-historical-relations-j1.0.0
2023-12-03|33|87|73,2023-12-03,2023,33,New York 10:30,1,169201,87,73,Loteria Nacional,1,169202,2|39|82|87,2|39|82|87,4,23|28|73|77|87,5,3,1,2,59,True,5,New York 2:30,1,1,nr-historical-relations-j1.0.0
2023-12-08|28|53|9,2023-12-08,2023,28,Quiniela Real,1,169313,53,9,Loteria Nacional,1,169329,21|26|53,21|26|53,3,7|9|22|29|35|42|44|53|63|70|90,8,2,1,1,,True,6,Loteria Nacional,3,1,nr-historical-relations-j1.0.0
2023-12-09|43|44|90,2023-12-09,2023,43,Quiniela Loteka,1,169348,44,90,Quiniela Leidsa,1,169354,12|28|44|60|81|92,12|28|44|60|81|92,3,7|9|22|29|35|42|44|53|63|70|90,7,11,1,1,,True,2,Gana Mas,1,1,nr-historical-relations-j1.0.0
2023-12-10|38|52|81,2023-12-10,2023,38,Quiniela Real,1,169366,52,81,Quiniela Leidsa,1,169374,20|31|47|52|63|100,20|31|47|52|63|100,4,52|81|85,1,2,1,1,,True,2,Quiniela Loteka,2,1,nr-historical-relations-j1.0.0
2023-12-13|27|16|25,2023-12-13,2023,27,Quiniela Leidsa,1,169458,16,25,Gana Mas,1,169446,16,16,1,16|25,1,2,1,3,29|34,True,1,Quiniela Leidsa,2,3,nr-historical-relations-j1.0.0
2023-12-13|41|29|70,2023-12-13,2023,41,Loteria Nacional,1,169460,29,70,New York 2:30,1,169447,13|29|93,13|29|93,2,7|9|22|29|35|42|44|53|63|70|90,4,10,1,3,16|34,True,2,New York 2:30,1,3,nr-historical-relations-j1.0.0
2023-12-13|51|34|26,2023-12-13,2023,51,New York 10:30,1,169463,34,26,Quiniela Real,1,169442,34|98,34|98,1,26|34|59|72,2,1,1,3,16|29,True,4,Loteria Nacional,3,1,nr-historical-relations-j1.0.0
2023-12-15|49|35|29,2023-12-15,2023,49,Gana Mas,1,169500,35,29,New York 2:30,1,169499,35|40|83,35|40|83,1,7|9|22|29|35|42|44|53|63|70|90,5,4,1,3,40|44,True,1,Loteria Nacional,2,2,nr-historical-relations-j1.0.0
2023-12-15|49|40|4,2023-12-15,2023,49,Gana Mas,1,169500,40,4,Loteria Nacional,2,169510,35|40|83,35|40|83,2,4|40,2,1,1,3,35|44,True,1,Quiniela Loteka,2,2,nr-historical-relations-j1.0.0
2023-12-15|43|44|29,2023-12-15,2023,43,Quiniela Loteka,1,169505,44,29,New York 2:30,1,169499,12|28|44|60|81|92,12|28|44|60|81|92,3,7|9|22|29|35|42|44|53|63|70|90,7,4,1,3,35|40,True,5,Quiniela Leidsa,1,2,nr-historical-relations-j1.0.0
2023-12-18|40|56|89,2023-12-18,2023,40,New York 2:30,1,169576,56,89,Loteria Nacional,1,169577,8|19|51|56|67|72,8|19|51|56|67|72,4,12|41|56|71|89,3,5,1,1,,True,4,Quiniela Leidsa,1,1,nr-historical-relations-j1.0.0
2023-12-19|42|7|29,2023-12-19,2023,42,Quiniela Leidsa,1,169612,7,29,Gana Mas,1,169600,7|18|23|50|55|66|71,7|18|23|50|55|66|71,1,7|9|22|29|35|42|44|53|63|70|90,1,4,1,2,90,True,3,Loteria Nacional,1,1,nr-historical-relations-j1.0.0
2023-12-19|46|90|29,2023-12-19,2023,46,New York 2:30,1,169601,90,29,Gana Mas,1,169600,37|58|74|90,37|58|74|90,4,7|9|22|29|35|42|44|53|63|70|90,11,4,2,2,7,False,,,,0,nr-historical-relations-j1.0.0
2023-12-19|46|90|42,2023-12-19,2023,46,New York 2:30,1,169601,90,42,Quiniela Leidsa,1,169612,37|58|74|90,37|58|74|90,4,7|9|22|29|35|42|44|53|63|70|90,11,6,2,2,7,False,,,,0,nr-historical-relations-j1.0.0
2023-12-20|44|22|70,2023-12-20,2023,44,Quiniela Leidsa,1,169636,22,70,New York 2:30,1,169625,22|59|70|75|91,22|59|70|75|91,1,7|9|22|29|35|42|44|53|63|70|90,3,10,1,3,75|91,False,,,,0,nr-historical-relations-j1.0.0
2023-12-20|44|75|62,2023-12-20,2023,44,Quiniela Leidsa,1,169636,75,62,Loteria Nacional,1,169637,22|59|70|75|91,22|59|70|75|91,4,62|75,2,1,1,3,22|91,True,3,Quiniela Loteka,1,4,nr-historical-relations-j1.0.0
2023-12-20|44|91|69,2023-12-20,2023,44,Quiniela Leidsa,1,169636,91,69,Gana Mas,1,169623,22|59|70|75|91,22|59|70|75|91,5,11|57|69|91,4,3,1,3,22|75,True,2,Quiniela Real,3,2,nr-historical-relations-j1.0.0
2023-12-21|46|90|70,2023-12-21,2023,46,Quiniela Real,1,169643,90,70,New York 10:30,1,169666,37|58|74|90,37|58|74|90,4,7|9|22|29|35|42|44|53|63|70|90,11,10,1,1,,True,7,Loteria Nacional,1,1,nr-historical-relations-j1.0.0
2023-12-22|44|22|7,2023-12-22,2023,44,Quiniela Loteka,1,169681,22,7,Loteria Nacional,1,169688,22|59|70|75|91,22|59|70|75|91,1,7|9|22|29|35|42|44|53|63|70|90,3,1,1,4,70|75|91,True,7,Quiniela Leidsa,3,1,nr-historical-relations-j1.0.0
2023-12-22|44|70|7,2023-12-22,2023,44,Quiniela Loteka,1,169681,70,7,Loteria Nacional,1,169688,22|59|70|75|91,22|59|70|75|91,3,7|9|22|29|35|42|44|53|63|70|90,10,1,1,4,22|75|91,True,5,New York 2:30,2,3,nr-historical-relations-j1.0.0
2023-12-22|44|75|62,2023-12-22,2023,44,Quiniela Loteka,1,169681,75,62,Gana Mas,1,169673,22|59|70|75|91,22|59|70|75|91,4,62|75,2,1,1,4,22|70|91,True,1,Quiniela Loteka,1,4,nr-historical-relations-j1.0.0
2023-12-22|44|91|11,2023-12-22,2023,44,Quiniela Loteka,1,169681,91,11,New York 10:30,1,169691,22|59|70|75|91,22|59|70|75|91,5,11|57|69|91,4,1,1,4,22|70|75,True,2,Quiniela Real,3,1,nr-historical-relations-j1.0.0
2023-12-25|41|29|53,2023-12-25,2023,41,Quiniela Real,1,169741,29,53,New York 2:30,1,169748,13|29|93,13|29|93,2,7|9|22|29|35|42|44|53|63|70|90,4,8,1,1,,False,,,,0,nr-historical-relations-j1.0.0
2023-12-27|39|9|44,2023-12-27,2023,39,Quiniela Loteka,1,169793,9,44,Quiniela Real,1,169783,9|14|30|41|46|62|78|94,9|14|30|41|46|62|78|94,1,7|9|22|29|35|42|44|53|63|70|90,2,7,1,1,,True,1,Gana Mas,2,2,nr-historical-relations-j1.0.0
2023-12-28|38|20|2,2023-12-28,2023,38,New York 10:30,1,169829,20,2,Quiniela Loteka,1,169819,20|31|47|52|63|100,20|31|47|52|63|100,1,2|20,2,1,1,3,52|63,True,3,New York 10:30,3,1,nr-historical-relations-j1.0.0
2023-12-28|38|52|85,2023-12-28,2023,38,New York 10:30,1,169829,52,85,Gana Mas,1,169813,20|31|47|52|63|100,20|31|47|52|63|100,4,52|81|85,1,3,1,3,20|63,True,4,Quiniela Real,1,1,nr-historical-relations-j1.0.0
2023-12-28|38|63|35,2023-12-28,2023,38,New York 10:30,1,169829,63,35,Quiniela Real,1,169809,20|31|47|52|63|100,20|31|47|52|63|100,5,7|9|22|29|35|42|44|53|63|70|90,9,5,2,3,20|52,False,,,,0,nr-historical-relations-j1.0.0
2023-12-28|38|63|90,2023-12-28,2023,38,New York 10:30,1,169829,63,90,Loteria Nacional,1,169826,20|31|47|52|63|100,20|31|47|52|63|100,5,7|9|22|29|35|42|44|53|63|70|90,9,11,2,3,20|52,False,,,,0,nr-historical-relations-j1.0.0
2023-12-29|41|29|70,2023-12-29,2023,41,Quiniela Loteka,1,169841,29,70,New York 2:30,1,169837,13|29|93,13|29|93,2,7|9|22|29|35|42|44|53|63|70|90,4,10,1,1,,False,,,,0,nr-historical-relations-j1.0.0
2023-12-30|43|44|7,2023-12-30,2023,43,New York 2:30,1,169864,44,7,Quiniela Real,1,169859,12|28|44|60|81|92,12|28|44|60|81|92,3,7|9|22|29|35|42|44|53|63|70|90,7,1,2,1,,True,3,Quiniela Real,1,2,nr-historical-relations-j1.0.0
2023-12-30|43|44|35,2023-12-30,2023,43,New York 2:30,1,169864,44,35,New York 10:30,1,169880,12|28|44|60|81|92,12|28|44|60|81|92,3,7|9|22|29|35|42|44|53|63|70|90,7,5,2,1,,True,3,Quiniela Real,1,2,nr-historical-relations-j1.0.0
2024-01-02|37|42|44,2024-01-02,2024,37,Quiniela Leidsa,1,169935,42,44,Quiniela Real,1,169919,5|10|42,5|10|42,3,7|9|22|29|35|42|44|53|63|70|90,6,7,1,2,77,True,4,Gana Mas,1,1,nr-historical-relations-j1.0.0
2024-01-02|32|77|87,2024-01-02,2024,32,New York 10:30,1,169938,77,87,Quiniela Loteka,1,169929,77,77,1,23|28|73|77|87,4,5,1,2,42,True,6,Quiniela Leidsa,3,1,nr-historical-relations-j1.0.0
2024-01-04|37|42|53,2024-01-04,2024,37,Quiniela Loteka,1,169983,42,53,Quiniela Leidsa,1,169989,5|10|42,5|10|42,3,7|9|22|29|35|42|44|53|63|70|90,6,8,1,1,,True,2,Gana Mas,1,1,nr-historical-relations-j1.0.0
2024-01-05|28|53|22,2024-01-05,2024,28,New York 10:30,1,170018,53,22,Quiniela Leidsa,1,170014,21|26|53,21|26|53,3,7|9|22|29|35|42|44|53|63|70|90,8,3,2,3,82|87,True,2,Quiniela Real,1,3,nr-historical-relations-j1.0.0
2024-01-05|28|53|90,2024-01-05,2024,28,New York 10:30,1,170018,53,90,New York 2:30,1,170002,21|26|53,21|26|53,3,7|9|22|29|35|42|44|53|63|70|90,8,11,2,3,82|87,True,2,Quiniela Real,1,3,nr-historical-relations-j1.0.0
2024-01-05|33|82|65,2024-01-05,2024,33,Gana Mas,1,170001,82,65,Quiniela Loteka,1,170008,2|39|82|87,2|39|82|87,3,37|65|82,3,2,1,3,53|87,True,1,Quiniela Loteka,2,4,nr-historical-relations-j1.0.0
2024-01-05|33|87|28,2024-01-05,2024,33,Gana Mas,1,170001,87,28,New York 10:30,1,170018,2|39|82|87,2|39|82|87,4,23|28|73|77|87,5,2,1,3,53|82,True,2,Gana Mas,3,3,nr-historical-relations-j1.0.0
2024-01-06|41|29|42,2024-01-06,2024,41,Quiniela Real,1,172075,29,42,Gana Mas,1,172078,13|29|93,13|29|93,2,7|9|22|29|35|42|44|53|63|70|90,4,6,1,2,71,True,1,Gana Mas,2,1,nr-historical-relations-j1.0.0
2024-01-06|42|71|41,2024-01-06,2024,42,Gana Mas,1,172078,71,41,Quiniela Real,1,172075,7|18|23|50|55|66|71,7|18|23|50|55|66|71,7,12|41|56|71|89,4,2,1,2,29,True,2,New York 10:30,3,2,nr-historical-relations-j1.0.0
2024-01-07|44|22|53,2024-01-07,2024,44,Quiniela Leidsa,1,172114,22,53,Quiniela Real,1,172099,22|59|70|75|91,22|59|70|75|91,1,7|9|22|29|35|42|44|53|63|70|90,3,8,1,2,70,True,1,Loteria Nacional,2,3,nr-historical-relations-j1.0.0
2024-01-07|44|70|22,2024-01-07,2024,44,Quiniela Leidsa,1,172114,70,22,Loteria Nacional,1,172110,22|59|70|75|91,22|59|70|75|91,3,7|9|22|29|35|42|44|53|63|70|90,10,3,2,2,22,True,4,New York 10:30,2,1,nr-historical-relations-j1.0.0
2024-01-07|44|70|53,2024-01-07,2024,44,Quiniela Leidsa,1,172114,70,53,Quiniela Real,1,172099,22|59|70|75|91,22|59|70|75|91,3,7|9|22|29|35|42|44|53|63|70|90,10,8,2,2,22,True,4,New York 10:30,2,1,nr-historical-relations-j1.0.0
2024-01-08|46|37|82,2024-01-08,2024,46,Quiniela Loteka,1,172137,37,82,Loteria Nacional,1,172146,37|58|74|90,37|58|74|90,1,37|65|82,1,3,1,2,77,True,2,New York 2:30,3,1,nr-historical-relations-j1.0.0
2024-01-08|32|77|73,2024-01-08,2024,32,New York 2:30,1,172133,77,73,Quiniela Real,1,172128,77,77,1,23|28|73|77|87,4,3,1,2,37,True,7,Gana Mas,2,1,nr-historical-relations-j1.0.0
2024-01-12|42|23|87,2024-01-12,2024,42,New York 10:30,1,172257,23,87,New York 2:30,1,172241,7|18|23|50|55|66|71,7|18|23|50|55|66|71,3,23|28|73|77|87,1,5,1,2,71,True,6,New York 2:30,2,1,nr-historical-relations-j1.0.0
2024-01-12|42|71|89,2024-01-12,2024,42,New York 10:30,1,172257,71,89,Quiniela Leidsa,1,172252,7|18|23|50|55|66|71,7|18|23|50|55|66|71,7,12|41|56|71|89,4,5,1,2,23,True,1,Quiniela Leidsa,2,2,nr-historical-relations-j1.0.0
2024-01-13|47|68|76,2024-01-13,2024,47,New York 2:30,1,172269,68,76,Quiniela Real,1,172264,4|36|68|79|84,4|36|68|79|84,3,27|68|76|92,2,3,1,2,84,False,,,,0,nr-historical-relations-j1.0.0
2024-01-13|47|84|94,2024-01-13,2024,47,New York 2:30,1,172269,84,94,Quiniela Leidsa,1,172281,4|36|68|79|84,4|36|68|79|84,5,58|84|94,2,3,1,2,68,True,1,Quiniela Real,3,4,nr-historical-relations-j1.0.0
2024-01-14|44|22|29,2024-01-14,2024,44,Loteria Nacional,1,172305,22,29,Quiniela Loteka,1,172308,22|59|70|75|91,22|59|70|75|91,1,7|9|22|29|35|42|44|53|63|70|90,3,4,1,3,70|91,True,2,Gana Mas,3,1,nr-historical-relations-j1.0.0
2024-01-14|44|70|29,2024-01-14,2024,44,Loteria Nacional,1,172305,70,29,Quiniela Loteka,1,172308,22|59|70|75|91,22|59|70|75|91,3,7|9|22|29|35|42|44|53|63|70|90,10,4,1,3,22|91,True,4,New York 2:30,1,2,nr-historical-relations-j1.0.0
2024-01-14|44|91|69,2024-01-14,2024,44,Loteria Nacional,1,172305,91,69,Gana Mas,1,172295,22|59|70|75|91,22|59|70|75|91,5,11|57|69|91,4,3,1,3,22|70,True,1,Quiniela Loteka,1,5,nr-historical-relations-j1.0.0
2024-01-16|45|69|57,2024-01-16,2024,45,Quiniela Loteka,1,172354,69,57,Gana Mas,1,172347,69|80,69|80,1,11|57|69|91,3,2,1,2,81,True,4,New York 2:30,1,1,nr-historical-relations-j1.0.0
2024-01-16|43|81|85,2024-01-16,2024,43,New York 10:30,1,173667,81,85,Quiniela Real,1,172345,12|28|44|60|81|92,12|28|44|60|81|92,5,52|81|85,2,3,1,2,69,True,6,Gana Mas,2,2,nr-historical-relations-j1.0.0
2024-01-17|43|28|73,2024-01-17,2024,43,Quiniela Loteka,1,173683,28,73,Quiniela Leidsa,1,173690,12|28|44|60|81|92,12|28|44|60|81|92,2,23|28|73|77|87,2,3,1,4,35|44|53,True,7,Loteria Nacional,2,1,nr-historical-relations-j1.0.0
2024-01-17|49|35|90,2024-01-17,2024,49,Loteria Nacional,1,173693,35,90,Quiniela Real,1,173672,35|40|83,35|40|83,1,7|9|22|29|35|42|44|53|63|70|90,5,11,1,4,28|44|53,True,4,Quiniela Loteka,1,2,nr-historical-relations-j1.0.0
2024-01-17|43|44|90,2024-01-17,2024,43,Quiniela Loteka,1,173683,44,90,Quiniela Real,1,173672,12|28|44|60|81|92,12|28|44|60|81|92,3,7|9|22|29|35|42|44|53|63|70|90,7,11,1,4,28|35|53,False,,,,0,nr-historical-relations-j1.0.0
2024-01-17|28|53|90,2024-01-17,2024,28,Gana Mas,1,173676,53,90,Quiniela Real,1,173672,21|26|53,21|26|53,3,7|9|22|29|35|42|44|53|63|70|90,8,11,1,4,28|35|44,True,5,Gana Mas,1,3,nr-historical-relations-j1.0.0
2024-01-19|46|37|82,2024-01-19,2024,46,Loteria Nacional,1,173748,37,82,New York 2:30,1,173736,37|58|74|90,37|58|74|90,1,37|65|82,1,3,1,2,65,True,3,Quiniela Real,1,1,nr-historical-relations-j1.0.0
2024-01-19|52|65|82,2024-01-19,2024,52,New York 10:30,1,173752,65,82,New York 2:30,1,173736,65|97,65|97,1,37|65|82,2,3,1,2,37,True,5,Gana Mas,1,1,nr-historical-relations-j1.0.0
2024-01-21|35|54|14,2024-01-21,2024,35,Quiniela Loteka,1,173800,54,14,New York 10:30,1,173806,6|11|43|54|86,6|11|43|54|86,4,14|54,2,1,1,2,86,True,2,Gana Mas,1,4,nr-historical-relations-j1.0.0
2024-01-21|35|86|19,2024-01-21,2024,35,Quiniela Loteka,1,173800,86,19,Quiniela Real,1,173788,6|11|43|54|86,6|11|43|54|86,5,19|46|86,3,1,1,2,54,True,3,Loteria Nacional,3,2,nr-historical-relations-j1.0.0
2024-01-22|37|42|53,2024-01-22,2024,37,Quiniela Real,1,173812,42,53,Gana Mas,1,173814,5|10|42,5|10|42,3,7|9|22|29|35|42|44|53|63|70|90,6,8,1,1,,True,5,New York 10:30,1,2,nr-historical-relations-j1.0.0
2024-01-25|40|67|88,2024-01-25,2024,40,Gana Mas,1,173898,67,88,Quiniela Real,1,173895,8|19|51|56|67|72,8|19|51|56|67|72,5,67|79|88,1,3,1,1,,False,,,,0,nr-historical-relations-j1.0.0
2024-01-26|33|87|73,2024-01-26,2024,33,New York 10:30,1,173945,87,73,Gana Mas,1,173927,2|39|82|87,2|39|82|87,4,23|28|73|77|87,5,3,1,1,,False,,,,0,nr-historical-relations-j1.0.0
2024-01-27|42|7|53,2024-01-27,2024,42,New York 10:30,1,173973,7,53,Quiniela Leidsa,1,173967,7|18|23|50|55|66|71,7|18|23|50|55|66|71,1,7|9|22|29|35|42|44|53|63|70|90,1,8,1,3,23|53,True,1,Quiniela Leidsa,3,4,nr-historical-relations-j1.0.0
2024-01-27|42|23|28,2024-01-27,2024,42,New York 10:30,1,173973,23,28,Quiniela Loteka,1,173961,7|18|23|50|55|66|71,7|18|23|50|55|66|71,3,23|28|73|77|87,1,2,1,3,7|53,False,,,,0,nr-historical-relations-j1.0.0
2024-01-27|28|53|42,2024-01-27,2024,28,Quiniela Loteka,1,173961,53,42,New York 10:30,1,173973,21|26|53,21|26|53,3,7|9|22|29|35|42|44|53|63|70|90,8,6,1,3,7|23,True,4,Gana Mas,1,1,nr-historical-relations-j1.0.0
2024-01-28|47|84|94,2024-01-28,2024,47,Loteria Nacional,1,173997,84,94,Quiniela Loteka,1,173994,4|36|68|79|84,4|36|68|79|84,5,58|84|94,2,3,1,1,,False,,,,0,nr-historical-relations-j1.0.0
2024-01-30|28|26|34,2024-01-30,2024,28,Quiniela Real,1,174035,26,34,Loteria Nacional,1,174048,21|26|53,21|26|53,2,26|34|59|72,1,2,1,1,,True,2,Quiniela Real,1,3,nr-historical-relations-j1.0.0
2024-01-31|39|9|53,2024-01-31,2024,39,New York 10:30,1,174088,9,53,Gana Mas,1,174070,9|14|30|41|46|62|78|94,9|14|30|41|46|62|78|94,1,7|9|22|29|35|42|44|53|63|70|90,2,8,2,2,29,True,1,Quiniela Leidsa,1,2,nr-historical-relations-j1.0.0
2024-01-31|39|9|70,2024-01-31,2024,39,New York 10:30,1,174088,9,70,Quiniela Real,1,174065,9|14|30|41|46|62|78|94,9|14|30|41|46|62|78|94,1,7|9|22|29|35|42|44|53|63|70|90,2,10,2,2,29,True,1,Quiniela Leidsa,1,2,nr-historical-relations-j1.0.0
2024-01-31|41|29|53,2024-01-31,2024,41,Quiniela Leidsa,1,174083,29,53,Gana Mas,1,174070,13|29|93,13|29|93,2,7|9|22|29|35|42|44|53|63|70|90,4,8,2,2,9,True,1,Gana Mas,2,2,nr-historical-relations-j1.0.0
2024-01-31|41|29|70,2024-01-31,2024,41,Quiniela Leidsa,1,174083,29,70,Quiniela Real,1,174065,13|29|93,13|29|93,2,7|9|22|29|35|42|44|53|63|70|90,4,10,2,2,9,True,1,Gana Mas,2,2,nr-historical-relations-j1.0.0
2024-02-01|46|90|7,2024-02-01,2024,46,Loteria Nacional,1,174115,90,7,New York 2:30,1,174105,37|58|74|90,37|58|74|90,4,7|9|22|29|35|42|44|53|63|70|90,11,1,2,1,,True,1,Loteria Nacional,2,2,nr-historical-relations-j1.0.0
2024-02-01|46|90|9,2024-02-01,2024,46,Loteria Nacional,1,174115,90,9,Quiniela Leidsa,1,174119,37|58|74|90,37|58|74|90,4,7|9|22|29|35|42|44|53|63|70|90,11,2,2,1,,True,1,Loteria Nacional,2,2,nr-historical-relations-j1.0.0
2024-02-03|44|22|29,2024-02-03,2024,44,Quiniela Real,1,174154,22,29,New York 2:30,1,174162,22|59|70|75|91,22|59|70|75|91,1,7|9|22|29|35|42|44|53|63|70|90,3,4,2,3,42|70,True,5,Gana Mas,3,4,nr-historical-relations-j1.0.0
2024-02-03|44|22|70,2024-02-03,2024,44,Quiniela Real,1,174154,22,70,Gana Mas,1,174160,22|59|70|75|91,22|59|70|75|91,1,7|9|22|29|35|42|44|53|63|70|90,3,10,2,3,42|70,True,5,Gana Mas,3,4,nr-historical-relations-j1.0.0
2024-02-03|37|42|22,2024-02-03,2024,37,Quiniela Loteka,1,174167,42,22,New York 10:30,1,174180,5|10|42,5|10|42,3,7|9|22|29|35|42|44|53|63|70|90,6,3,4,3,22|70,True,6,New York 2:30,2,1,nr-historical-relations-j1.0.0
2024-02-03|37|42|29,2024-02-03,2024,37,Quiniela Loteka,1,174167,42,29,New York 2:30,1,174162,5|10|42,5|10|42,3,7|9|22|29|35|42|44|53|63|70|90,6,4,4,3,22|70,True,6,New York 2:30,2,1,nr-historical-relations-j1.0.0
2024-02-03|37|42|44,2024-02-03,2024,37,Quiniela Loteka,1,174167,42,44,Quiniela Real,1,174154,5|10|42,5|10|42,3,7|9|22|29|35|42|44|53|63|70|90,6,7,4,3,22|70,True,6,New York 2:30,2,1,nr-historical-relations-j1.0.0
2024-02-03|37|42|70,2024-02-03,2024,37,Quiniela Loteka,1,174167,42,70,Gana Mas,1,174160,5|10|42,5|10|42,3,7|9|22|29|35|42|44|53|63|70|90,6,10,4,3,22|70,True,6,New York 2:30,2,1,nr-historical-relations-j1.0.0
2024-02-03|44|70|22,2024-02-03,2024,44,Quiniela Real,1,174154,70,22,New York 10:30,1,174180,22|59|70|75|91,22|59|70|75|91,3,7|9|22|29|35|42|44|53|63|70|90,10,3,2,3,22|42,True,1,Quiniela Real,2,3,nr-historical-relations-j1.0.0
2024-02-03|44|70|29,2024-02-03,2024,44,Quiniela Real,1,174154,70,29,New York 2:30,1,174162,22|59|70|75|91,22|59|70|75|91,3,7|9|22|29|35|42|44|53|63|70|90,10,4,2,3,22|42,True,1,Quiniela Real,2,3,nr-historical-relations-j1.0.0
2024-02-05|32|77|28,2024-02-05,2024,32,New York 10:30,1,174235,77,28,New York 2:30,1,174218,77,77,1,23|28|73|77|87,4,2,1,1,,False,,,,0,nr-historical-relations-j1.0.0
2024-02-06|37|42|70,2024-02-06,2024,37,Gana Mas,1,174244,42,70,New York 2:30,1,174246,5|10|42,5|10|42,3,7|9|22|29|35|42|44|53|63|70|90,6,10,1,2,63,True,3,New York 2:30,2,2,nr-historical-relations-j1.0.0
2024-02-06|38|63|70,2024-02-06,2024,38,Loteria Nacional,1,174262,63,70,New York 2:30,1,174246,20|31|47|52|63|100,20|31|47|52|63|100,5,7|9|22|29|35|42|44|53|63|70|90,9,10,1,2,42,False,,,,0,nr-historical-relations-j1.0.0
2024-02-07|47|68|76,2024-02-07,2024,47,Gana Mas,1,174274,68,76,New York 10:30,1,174293,4|36|68|79|84,4|36|68|79|84,3,27|68|76|92,2,3,1,2,79,True,3,Loteria Nacional,1,4,nr-historical-relations-j1.0.0
2024-02-07|47|79|67,2024-02-07,2024,47,Gana Mas,1,174274,79,67,Quiniela Loteka,1,174283,4|36|68|79|84,4|36|68|79|84,4,67|79|88,2,1,1,2,68,True,1,New York 10:30,3,2,nr-historical-relations-j1.0.0
2024-02-10|49|35|29,2024-02-10,2024,49,New York 10:30,1,174377,35,29,New York 2:30,1,174360,35|40|83,35|40|83,1,7|9|22|29|35|42|44|53|63|70|90,5,4,1,1,,False,,,,0,nr-historical-relations-j1.0.0
2024-02-11|38|100|10,2024-02-11,2024,38,New York 10:30,1,174405,100,10,Gana Mas,1,174387,20|31|47|52|63|100,20|31|47|52|63|100,6,1|10|100,3,2,1,1,,False,,,,0,nr-historical-relations-j1.0.0
2024-02-16|38|31|74,2024-02-16,2024,38,Loteria Nacional,1,174539,31,74,Quiniela Real,1,174524,20|31|47|52|63|100,20|31|47|52|63|100,2,31|74,1,2,1,1,,True,5,Quiniela Leidsa,1,1,nr-historical-relations-j1.0.0
2024-02-17|43|28|73,2024-02-17,2024,43,New York 10:30,1,174573,28,73,Quiniela Real,1,174550,12|28|44|60|81|92,12|28|44|60|81|92,2,23|28|73|77|87,2,3,1,1,,True,2,Loteria Nacional,1,4,nr-historical-relations-j1.0.0
2024-02-19|33|2|20,2024-02-19,2024,33,New York 10:30,1,174611,2,20,Quiniela Leidsa,1,174606,2|39|82|87,2|39|82|87,1,2|20,1,2,1,4,23|53|87,False,,,,0,nr-historical-relations-j1.0.0
