case_date,fuerte,t1_code,t1_group,t1_pos,num_-1,num_+1,num_-2,num_+2,day_-1,day_+1,day_fuerte,sequences,fuerte_appeared
2023-11-27,44,43,12|28|44|60|81|92,3,28,60,12,81,,4,5,+1→F,True
2023-11-27,92,43,12|28|44|60|81|92,6,81,,60,,4,,7,-1→F,True
2023-11-29,37,46,37|58|74|90,1,,58,,74,,3,5,+1→F,True
2023-11-29,58,46,37|58|74|90,2,37,74,,90,5,5,3,F→-1|F→+1|F→+2|F→+1→+2,True
2023-11-30,11,35,6|11|43|54|86,2,6,43,,54,4,,7,-1→F,True
2023-12-03,59,44,22|59|70|75|91,2,22,70,,75,3,1,5,-1→F|+1→F,True
2023-12-03,87,33,2|39|82|87,4,82,,39,,1,,5,-1→F,True
2023-12-08,53,28,21|26|53,3,26,,21,,1,,6,-1→F,True
2023-12-09,44,43,12|28|44|60|81|92,3,28,60,12,81,,1,2,+1→F,True
2023-12-10,52,38,20|31|47|52|63|100,4,47,63,31,100,2,,2,,True
2023-12-13,16,27,16,1,,,,,,,1,,True
2023-12-13,29,41,13|29|93,2,13,93,,,3,3,2,F→-1|F→+1|F→-1→F,True
2023-12-13,34,51,34|98,1,,98,,,,1,4,+1→F,True
2023-12-15,35,49,35|40|83,1,,40,,83,,1,1,,True
2023-12-15,40,49,35|40|83,2,35,83,,,1,,1,,True
2023-12-15,44,43,12|28|44|60|81|92,3,28,60,12,81,2,,5,-1→F|F→-2,True
2023-12-18,56,40,8|19|51|56|67|72,4,51,67,19,72,,3,4,+1→F|F→+2,True
2023-12-19,7,42,7|18|23|50|55|66|71,1,,18,,23,,1,3,+1→F,True
2023-12-19,90,46,37|58|74|90,4,74,,58,,7,,,,False
2023-12-20,22,44,22|59|70|75|91,1,,59,,70,,2,,,False
2023-12-20,75,44,22|59|70|75|91,4,70,91,59,,1,2,3,-1→F|+1→F,True
2023-12-20,91,44,22|59|70|75|91,5,75,,70,,3,,2,F→-1|F→-1→-2→F_partial|F→-1→F,True
2023-12-21,90,46,37|58|74|90,4,74,,58,,5,,7,-1→F,True
2023-12-22,22,44,22|59|70|75|91,1,,59,,70,,5,7,+1→F,True
2023-12-22,70,44,22|59|70|75|91,3,59,75,22,91,5,1,5,+1→F|F→-2,True
2023-12-22,75,44,22|59|70|75|91,4,70,91,59,,5,2,1,F→-1|F→+1|F→-2,True
2023-12-22,91,44,22|59|70|75|91,5,75,,70,,1,,2,-1→F|F→-2,True
2023-12-25,29,41,13|29|93,2,13,93,,,,,,,False
2023-12-27,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,1,1,F→+2,True
2023-12-28,20,38,20|31|47|52|63|100,1,,31,,47,,1,3,+1→F,True
2023-12-28,52,38,20|31|47|52|63|100,4,47,63,31,100,3,,4,-1→F,True
2023-12-28,63,38,20|31|47|52|63|100,5,52,100,47,,4,,,,False
2023-12-29,29,41,13|29|93,2,13,93,,,7,4,,,False
2023-12-30,44,43,12|28|44|60|81|92,3,28,60,12,81,6,3,3,F→-1|F→-2|F→+2,True
2024-01-02,42,37,5|10|42,3,10,,5,,,,4,F→-2,True
2024-01-02,77,32,77,1,,,,,,,6,,True
2024-01-04,42,37,5|10|42,3,10,,5,,6,,2,F→-1|F→-2,True
2024-01-05,53,28,21|26|53,3,26,,21,,7,,2,F→-1,True
2024-01-05,82,33,2|39|82|87,3,39,87,2,,,2,1,F→+1,True
2024-01-05,87,33,2|39|82|87,4,82,,39,,1,,2,-1→F,True
2024-01-06,29,41,13|29|93,2,13,93,,,2,4,1,F→-1|F→+1,True
2024-01-06,71,42,7|18|23|50|55|66|71,7,66,,55,,2,,2,,True
2024-01-07,22,44,22|59|70|75|91,1,,59,,70,,2,1,F→+1|F→+2|F→+1→+2,True
2024-01-07,70,44,22|59|70|75|91,3,59,75,22,91,2,3,4,-1→F|+1→F,True
2024-01-08,37,46,37|58|74|90,1,,58,,74,,4,2,F→+1|F→+2|F→+1→+2,True
2024-01-08,77,32,77,1,,,,,,,7,,True
2024-01-12,23,42,7|18|23|50|55|66|71,3,18,50,7,55,1,5,6,-1→F|+1→F,True
2024-01-12,71,42,7|18|23|50|55|66|71,7,66,,55,,2,,1,F→-1|F→-2|F→-1→-2|F→-1→F,True
2024-01-13,68,47,4|36|68|79|84,3,36,79,4,84,,,,,False
2024-01-13,84,47,4|36|68|79|84,5,79,,68,,,,1,,True
2024-01-14,22,44,22|59|70|75|91,1,,59,,70,,4,2,F→+1|F→+2,True
2024-01-14,70,44,22|59|70|75|91,3,59,75,22,91,4,1,4,+1→F,True
2024-01-14,91,44,22|59|70|75|91,5,75,,70,,1,,1,F→-2,True
2024-01-16,69,45,69|80,1,,80,,,,,4,,True
2024-01-16,81,43,12|28|44|60|81|92,5,60,92,44,,3,,6,-1→F,True
2024-01-17,28,43,12|28|44|60|81|92,2,12,44,,60,1,,7,-1→F,True
2024-01-17,35,49,35|40|83,1,,40,,83,,,4,,True
2024-01-17,44,43,12|28|44|60|81|92,3,28,60,12,81,7,2,,,False
2024-01-17,53,28,21|26|53,3,26,,21,,3,,5,-1→F,True
2024-01-19,37,46,37|58|74|90,1,,58,,74,,2,3,+1→F,True
2024-01-19,65,52,65|97,1,,97,,,,3,5,+1→F,True
2024-01-21,54,35,6|11|43|54|86,4,43,86,11,,,3,2,F→+1|F→-2,True
2024-01-21,86,35,6|11|43|54|86,5,54,,43,,2,,3,-1→F,True
2024-01-22,42,37,5|10|42,3,10,,5,,4,,5,-1→F,True
2024-01-25,67,40,8|19|51|56|67|72,5,56,72,51,,5,1,,,False
2024-01-26,87,33,2|39|82|87,4,82,,39,,5,,,,False
2024-01-27,7,42,7|18|23|50|55|66|71,1,,18,,23,,,1,,True
2024-01-27,23,42,7|18|23|50|55|66|71,3,18,50,7,55,,3,,,False
2024-01-27,53,28,21|26|53,3,26,,21,,5,,4,F→-1|F→-1→-2→F_partial,True
2024-01-28,84,47,4|36|68|79|84,5,79,,68,,,,,,False
2024-01-30,26,28,21|26|53,2,21,53,,,3,1,2,F→-1|+1→F|F→-1→F,True
2024-01-31,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,7,1,F→+1|F→+2,True
2024-01-31,29,41,13|29|93,2,13,93,,,1,4,1,F→+1,True
2024-02-01,90,46,37|58|74|90,4,74,,58,,1,,1,F→-2,True
2024-02-03,22,44,22|59|70|75|91,1,,59,,70,,1,5,+1→F,True
2024-02-03,42,37,5|10|42,3,10,,5,,,,6,,True
2024-02-03,70,44,22|59|70|75|91,3,59,75,22,91,1,1,1,F→-2|F→+2,True
2024-02-05,77,32,77,1,,,,,,,,,False
2024-02-06,42,37,5|10|42,3,10,,5,,5,,3,F→-1|F→-2|F→-1→F,True
2024-02-06,63,38,20|31|47|52|63|100,5,52,100,47,,2,,,,False
2024-02-07,68,47,4|36|68|79|84,3,36,79,4,84,1,1,3,-1→F|+1→F,True
2024-02-07,79,47,4|36|68|79|84,4,68,84,36,,3,,1,F→-1|F→-1→F,True
2024-02-10,35,49,35|40|83,1,,40,,83,,3,,,False
2024-02-11,100,38,20|31|47|52|63|100,6,63,,52,,5,,,,False
2024-02-16,31,38,20|31|47|52|63|100,2,20,47,,52,3,4,5,-1→F|+1→F,True
2024-02-17,28,43,12|28|44|60|81|92,2,12,44,,60,,,2,F→+2,True
2024-02-19,2,33,2|39|82|87,1,,39,,82,,1,,,False
2024-02-19,23,42,7|18|23|50|55|66|71,3,18,50,7,55,3,,7,-1→F,True
2024-02-19,53,28,21|26|53,3,26,,21,,3,,,,False
2024-02-19,87,33,2|39|82|87,4,82,,39,,3,,3,,True
2024-02-20,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,4,1,F→+1,True
2024-02-20,53,28,21|26|53,3,26,,21,,2,,,,False
2024-02-21,77,32,77,1,,,,,,,7,,True
2024-02-22,7,42,7|18|23|50|55|66|71,1,,18,,23,,7,1,F→+1|F→+2,True
2024-02-24,13,41,13|29|93,1,,29,,93,,1,4,+1→F,True
2024-02-25,72,40,8|19|51|56|67|72,6,67,,56,,2,,4,-1→F,True
2024-02-27,79,47,4|36|68|79|84,4,68,84,36,,4,4,1,F→-1|F→+1|F→-2|F→-1→-2,True
2024-02-28,22,44,22|59|70|75|91,1,,59,,70,,7,4,F→+1,True
2024-02-28,59,44,22|59|70|75|91,2,22,70,,75,4,2,7,-1→F|+1→F,True
2024-02-28,70,44,22|59|70|75|91,3,59,75,22,91,7,2,2,F→-1|F→-2|F→+2,True
2024-03-01,3,31,3|24|88|99,1,,24,,88,,2,3,+1→F,True
2024-03-02,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,2,,,False
2024-03-03,44,43,12|28|44|60|81|92,3,28,60,12,81,7,2,4,F→-1|+1→F|F→-1→-2→F_partial,True
2024-03-03,92,43,12|28|44|60|81|92,6,81,,60,,1,,2,-1→F,True
2024-03-04,85,36,32|48|64|85,4,64,,48,,4,,2,F→-1|F→-2|F→-1→-2|F→-1→F,True
2024-03-05,10,37,5|10|42,2,5,42,,,4,6,1,F→-1|F→+1,True
2024-03-07,81,43,12|28|44|60|81|92,5,60,92,44,,3,,2,F→-1|F→-2|F→-1→-2|F→-1→F,True
2024-03-12,21,28,21|26|53,1,,26,,53,,2,7,+1→F,True
2024-03-12,26,28,21|26|53,2,21,53,,,7,3,2,F→-1|F→+1,True
2024-03-12,27,26,27|38,1,,38,,,,1,2,+1→F,True
2024-03-12,34,51,34|98,1,,98,,,,5,3,F→+1,True
2024-03-15,77,32,77,1,,,,,,,2,,True
2024-03-16,96,54,96,1,,,,,,,2,,True
2024-03-18,28,43,12|28|44|60|81|92,2,12,44,,60,2,3,3,-1→F,True
2024-03-18,79,47,4|36|68|79|84,4,68,84,36,,6,7,2,F→-1|F→+1,True
2024-03-19,27,26,27|38,1,,38,,,,4,4,,True
2024-03-22,35,49,35|40|83,1,,40,,83,,1,1,,True
2024-03-22,42,37,5|10|42,3,10,,5,,2,,1,F→-1|F→-1→F,True
2024-03-26,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,1,1,F→+2,True
2024-03-28,23,42,7|18|23|50|55|66|71,3,18,50,7,55,3,,7,-1→F,True
2024-04-05,20,38,20|31|47|52|63|100,1,,31,,47,,,6,,True
2024-04-05,63,38,20|31|47|52|63|100,5,52,100,47,,5,,1,F→-1|F→-2|F→-1→-2,True
2024-04-05,90,46,37|58|74|90,4,74,,58,,3,,4,-1→F,True
2024-04-07,53,28,21|26|53,3,26,,21,,4,,7,-1→F,True
2024-04-07,87,33,2|39|82|87,4,82,,39,,,,5,F→-2,True
2024-04-11,68,47,4|36|68|79|84,3,36,79,4,84,6,4,5,F→-1|+1→F|F→+2|F→-1→-2→F_partial,True
2024-04-12,34,51,34|98,1,,98,,,,3,1,F→+1,True
2024-04-13,14,39,9|14|30|41|46|62|78|94,2,9,30,,41,3,4,2,F→-1|F→+1|F→-1→F,True
2024-04-15,29,41,13|29|93,2,13,93,,,,3,,,False
2024-04-16,2,33,2|39|82|87,1,,39,,82,,1,2,+1→F|F→+2,True
2024-04-17,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,2,,,False
2024-04-18,71,42,7|18|23|50|55|66|71,7,66,,55,,2,,5,-1→F,True
2024-04-20,7,42,7|18|23|50|55|66|71,1,,18,,23,,2,1,F→+1,True
2024-04-21,14,39,9|14|30|41|46|62|78|94,2,9,30,,41,6,7,1,F→-1|F→+1|F→+2,True
2024-04-23,63,38,20|31|47|52|63|100,5,52,100,47,,1,,5,-1→F,True
2024-04-24,97,52,65|97,2,65,,,,1,,3,-1→F,True
2024-04-27,44,43,12|28|44|60|81|92,3,28,60,12,81,,,,,False
2024-04-27,74,46,37|58|74|90,3,58,90,37,,3,5,6,-1→F|+1→F,True
2024-04-27,90,46,37|58|74|90,4,74,,58,,6,,5,F→-1|F→-1→-2→F_partial,True
2024-04-28,80,45,69|80,2,69,,,,4,,1,F→-1,True
2024-04-28,87,33,2|39|82|87,4,82,,39,,5,,6,-1→F,True
2024-04-29,57,30,25|57,2,25,,,,7,,6,F→-1,True
2024-04-29,83,49,35|40|83,3,40,,35,,2,,4,-1→F,True
2024-05-01,56,40,8|19|51|56|67|72,4,51,67,19,72,,,,,False
2024-05-01,63,38,20|31|47|52|63|100,5,52,100,47,,,,5,,True
2024-05-01,72,40,8|19|51|56|67|72,6,67,,56,,,,,,False
2024-05-02,72,40,8|19|51|56|67|72,6,67,,56,,,,7,,True
2024-05-03,35,49,35|40|83,1,,40,,83,,7,2,F→+1,True
2024-05-04,73,48,73|89,1,,89,,,,6,3,F→+1,True
2024-05-05,69,45,69|80,1,,80,,,,2,2,,True
2024-05-06,29,41,13|29|93,2,13,93,,,,7,1,F→+1,True
2024-05-06,63,38,20|31|47|52|63|100,5,52,100,47,,,,7,,True
2024-05-10,41,39,9|14|30|41|46|62|78|94,4,30,46,14,62,,3,3,,True
2024-05-10,94,39,9|14|30|41|46|62|78|94,8,78,,62,,,,3,,True
2024-05-11,6,35,6|11|43|54|86,1,,11,,43,,7,,,False
2024-05-12,54,35,6|11|43|54|86,4,43,86,11,,,2,,,False
2024-05-13,11,35,6|11|43|54|86,2,6,43,,54,7,,5,F→-1|F→+2,True
2024-05-13,27,26,27|38,1,,38,,,,,2,,True
2024-05-14,7,42,7|18|23|50|55|66|71,1,,18,,23,,,5,,True
2024-05-14,29,41,13|29|93,2,13,93,,,2,,2,,True
2024-05-14,71,42,7|18|23|50|55|66|71,7,66,,55,,4,,2,F→-1,True
2024-05-16,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,1,6,+1→F,True
2024-05-16,94,39,9|14|30|41|46|62|78|94,8,78,,62,,6,,6,,True
2024-05-17,30,39,9|14|30|41|46|62|78|94,3,14,41,9,46,4,4,1,F→-1|F→+1|F→-2|F→+2|F→-1→-2|F→+1→+2,True
2024-05-18,94,39,9|14|30|41|46|62|78|94,8,78,,62,,4,,4,,True
2024-05-22,22,44,22|59|70|75|91,1,,59,,70,,,,,False
2024-05-22,44,43,12|28|44|60|81|92,3,28,60,12,81,,3,1,F→+1,True
2024-05-22,70,44,22|59|70|75|91,3,59,75,22,91,,6,5,F→+1,True
2024-05-23,7,42,7|18|23|50|55|66|71,1,,18,,23,,4,1,F→+1,True
2024-05-23,71,42,7|18|23|50|55|66|71,7,66,,55,,1,,,,False
2024-05-26,7,42,7|18|23|50|55|66|71,1,,18,,23,,1,5,+1→F,True
2024-05-26,22,44,22|59|70|75|91,1,,59,,70,,,6,,True
2024-05-26,70,44,22|59|70|75|91,3,59,75,22,91,,2,1,F→+1|F→-2|F→+2|F→+1→+2,True
2024-05-26,71,42,7|18|23|50|55|66|71,7,66,,55,,6,,,,False
2024-05-27,1,34,1|17|33|49|76,1,,17,,33,,1,3,+1→F|F→+2,True
2024-05-31,77,32,77,1,,,,,,,4,,True
2024-05-31,87,33,2|39|82|87,4,82,,39,,7,,3,F→-1,True
2024-06-01,77,32,77,1,,,,,,,3,,True
2024-06-05,27,26,27|38,1,,38,,,,1,,,False
2024-06-06,80,45,69|80,2,69,,,,3,,1,F→-1,True
2024-06-07,77,32,77,1,,,,,,,1,,True
2024-06-08,73,48,73|89,1,,89,,,,5,7,+1→F,True
2024-06-09,27,26,27|38,1,,38,,,,1,5,+1→F,True
2024-06-12,7,42,7|18|23|50|55|66|71,1,,18,,23,,1,7,+1→F,True
2024-06-14,73,48,73|89,1,,89,,,,2,1,F→+1,True
2024-06-14,77,32,77,1,,,,,,,,,False
2024-06-16,30,39,9|14|30|41|46|62|78|94,3,14,41,9,46,,3,2,F→+1,True
2024-06-16,41,39,9|14|30|41|46|62|78|94,4,30,46,14,62,2,1,3,-1→F|+1→F,True
2024-06-16,83,49,35|40|83,3,40,,35,,2,,2,,True
2024-06-17,22,44,22|59|70|75|91,1,,59,,70,,1,2,+1→F,True
2024-06-17,42,37,5|10|42,3,10,,5,,2,,1,F→-1|F→-2|F→-1→-2,True
2024-06-17,70,44,22|59|70|75|91,3,59,75,22,91,1,1,,,False
2024-06-19,42,37,5|10|42,3,10,,5,,3,,,,False
2024-06-21,19,40,8|19|51|56|67|72,2,8,51,,56,7,,3,F→-1,True
2024-06-21,56,40,8|19|51|56|67|72,4,51,67,19,72,,1,1,F→-2|F→+2,True
2024-06-25,96,54,96,1,,,,,,,2,,True
2024-06-26,53,28,21|26|53,3,26,,21,,3,,,,False
2024-06-28,1,34,1|17|33|49|76,1,,17,,33,,5,,,False
2024-06-29,63,38,20|31|47|52|63|100,5,52,100,47,,4,,4,,True
2024-07-01,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,,,,False
2024-07-01,94,39,9|14|30|41|46|62|78|94,8,78,,62,,,,,,False
2024-07-02,23,42,7|18|23|50|55|66|71,3,18,50,7,55,4,2,4,+1→F,True
2024-07-02,71,42,7|18|23|50|55|66|71,7,66,,55,,1,,1,,True
2024-07-03,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,,,,False
2024-07-04,72,40,8|19|51|56|67|72,6,67,,56,,,,7,,True
2024-07-07,48,36,32|48|64|85,2,32,64,,85,1,,2,-1→F,True
2024-07-08,45,50,45,1,,,,,,,2,,True
2024-07-09,88,31,3|24|88|99,3,24,99,3,,1,,,,False
2024-07-09,89,48,73|89,2,73,,,,2,,7,-1→F,True
2024-07-09,93,41,13|29|93,3,29,,13,,1,,2,-1→F|F→-2,True
2024-07-11,7,42,7|18|23|50|55|66|71,1,,18,,23,,4,6,+1→F,True
2024-07-11,50,42,7|18|23|50|55|66|71,4,23,55,18,66,3,3,3,F→-2,True
2024-07-12,48,36,32|48|64|85,2,32,64,,85,5,7,6,-1→F|F→+1,True
2024-07-15,22,44,22|59|70|75|91,1,,59,,70,,,2,F→+2,True
2024-07-15,70,44,22|59|70|75|91,3,59,75,22,91,,4,4,F→+2,True
2024-07-18,25,30,25|57,1,,57,,,,6,3,F→+1,True
2024-07-20,22,44,22|59|70|75|91,1,,59,,70,,4,1,F→+1|F→+2|F→+1→+2,True
2024-07-20,59,44,22|59|70|75|91,2,22,70,,75,1,5,4,-1→F|F→+1,True
2024-07-20,70,44,22|59|70|75|91,3,59,75,22,91,4,2,5,-1→F|+1→F,True
2024-07-24,27,26,27|38,1,,38,,,,2,,,False
2024-07-24,72,40,8|19|51|56|67|72,6,67,,56,,,,,,False
2024-07-26,13,41,13|29|93,1,,29,,93,,2,1,F→+1|F→+2|F→+1→+2,True
2024-08-01,3,31,3|24|88|99,1,,24,,88,,2,3,+1→F|F→+2,True
2024-08-02,72,40,8|19|51|56|67|72,6,67,,56,,1,,3,-1→F,True
2024-08-02,87,33,2|39|82|87,4,82,,39,,,,6,,True
2024-08-03,71,42,7|18|23|50|55|66|71,7,66,,55,,2,,,,False
2024-08-04,77,32,77,1,,,,,,,2,,True
2024-08-05,11,35,6|11|43|54|86,2,6,43,,54,2,4,4,-1→F,True
2024-08-05,22,44,22|59|70|75|91,1,,59,,70,,,,,False
2024-08-05,44,43,12|28|44|60|81|92,3,28,60,12,81,3,,1,F→-1|F→-2|F→+2|F→-1→-2,True
2024-08-05,69,45,69|80,1,,80,,,,,,,False
2024-08-05,70,44,22|59|70|75|91,3,59,75,22,91,,1,2,+1→F|F→+2,True
2024-08-05,80,45,69|80,2,69,,,,,,,,False
2024-08-05,91,44,22|59|70|75|91,5,75,,70,,1,,7,-1→F,True
2024-08-07,22,44,22|59|70|75|91,1,,59,,70,,,,,False
2024-08-07,70,44,22|59|70|75|91,3,59,75,22,91,,,7,,True
2024-08-09,7,42,7|18|23|50|55|66|71,1,,18,,23,,2,1,F→+1,True
2024-08-09,15,29,15,1,,,,,,,,,False
2024-08-11,35,49,35|40|83,1,,40,,83,,,7,,True
2024-08-13,48,36,32|48|64|85,2,32,64,,85,1,1,,,False
2024-08-14,57,30,25|57,2,25,,,,2,,5,-1→F,True
2024-08-17,29,41,13|29|93,2,13,93,,,1,2,,,False
2024-08-20,68,47,4|36|68|79|84,3,36,79,4,84,3,2,1,F→-1|F→+1|F→-2|F→+2|F→-1→-2|F→+1→+2,True
2024-08-21,50,42,7|18|23|50|55|66|71,4,23,55,18,66,2,3,6,-1→F|+1→F,True
2024-08-22,31,38,20|31|47|52|63|100,2,20,47,,52,,5,2,F→+1|F→+2,True
2024-08-22,63,38,20|31|47|52|63|100,5,52,100,47,,5,,,,False
2024-08-22,100,38,20|31|47|52|63|100,6,63,,52,,,,,,False
2024-08-23,54,35,6|11|43|54|86,4,43,86,11,,3,,,,False
2024-08-28,29,41,13|29|93,2,13,93,,,2,6,7,-1→F|+1→F,True
2024-08-29,10,37,5|10|42,2,5,42,,,3,2,3,+1→F,True
2024-08-29,42,37,5|10|42,3,10,,5,,3,,2,F→-1|F→-2|F→-1→F,True
2024-08-30,48,36,32|48|64|85,2,32,64,,85,5,4,4,F→-1|F→+2,True
2024-08-31,32,36,32|48|64|85,1,,48,,64,,3,4,+1→F,True
2024-09-01,53,28,21|26|53,3,26,,21,,6,,2,F→-1|F→-2,True
2024-09-03,82,33,2|39|82|87,3,39,87,2,,5,1,1,F→-1|F→-2|F→-1→-2|F→-1→F,True
2024-09-04,77,32,77,1,,,,,,,7,,True
2024-09-09,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,3,1,F→+1,True
2024-09-09,94,39,9|14|30|41|46|62|78|94,8,78,,62,,,,7,,True
2024-09-11,22,44,22|59|70|75|91,1,,59,,70,,4,2,F→+1,True
2024-09-11,59,44,22|59|70|75|91,2,22,70,,75,2,,4,-1→F,True
2024-09-11,63,38,20|31|47|52|63|100,5,52,100,47,,6,,5,F→-1|F→-2|F→-1→-2,True
2024-09-11,70,44,22|59|70|75|91,3,59,75,22,91,4,1,,,False
2024-09-12,53,28,21|26|53,3,26,,21,,2,,5,-1→F,True
2024-09-12,54,35,6|11|43|54|86,4,43,86,11,,,1,4,+1→F|F→-2,True
2024-09-12,86,35,6|11|43|54|86,5,54,,43,,4,,1,F→-1|F→-1→F,True
2024-09-12,90,46,37|58|74|90,4,74,,58,,2,,2,F→-2,True
2024-09-13,19,40,8|19|51|56|67|72,2,8,51,,56,6,7,1,F→-1|F→+1|F→-1→F,True
2024-09-13,29,41,13|29|93,2,13,93,,,5,2,5,+1→F,True
2024-09-13,56,40,8|19|51|56|67|72,4,51,67,19,72,7,3,,,False
2024-09-13,67,40,8|19|51|56|67|72,5,56,72,51,,,3,3,F→-2,True
2024-09-15,93,41,13|29|93,3,29,,13,,3,,3,,True
2024-09-17,23,42,7|18|23|50|55|66|71,3,18,50,7,55,2,3,3,-1→F,True
2024-09-17,65,52,65|97,1,,97,,,,,6,,True
2024-09-18,19,40,8|19|51|56|67|72,2,8,51,,56,1,2,1,F→+1|F→+2|F→+1→+2,True
2024-09-19,51,40,8|19|51|56|67|72,3,19,56,8,67,1,3,1,F→+1|F→+2,True
2024-09-20,7,42,7|18|23|50|55|66|71,1,,18,,23,,1,,,False
2024-09-20,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,1,,,False
2024-09-20,22,44,22|59|70|75|91,1,,59,,70,,1,3,+1→F,True
2024-09-20,46,39,9|14|30|41|46|62|78|94,5,41,62,30,78,3,7,5,-1→F|F→+1,True
2024-09-20,59,44,22|59|70|75|91,2,22,70,,75,3,,1,F→-1|F→+2,True
2024-09-20,63,38,20|31|47|52|63|100,5,52,100,47,,,,,,False
2024-09-20,70,44,22|59|70|75|91,3,59,75,22,91,1,5,,,False
2024-09-21,34,51,34|98,1,,98,,,,5,5,,True
2024-09-22,60,43,12|28|44|60|81|92,4,44,81,28,92,,1,,,False
2024-09-22,91,44,22|59|70|75|91,5,75,,70,,3,,,,False
2024-09-23,29,41,13|29|93,2,13,93,,,,2,2,,True
2024-09-27,27,26,27|38,1,,38,,,,7,7,,True
2024-09-29,86,35,6|11|43|54|86,5,54,,43,,6,,1,F→-1,True
2024-09-30,86,35,6|11|43|54|86,5,54,,43,,5,,4,F→-1,True
2024-09-30,90,46,37|58|74|90,4,74,,58,,3,,5,-1→F,True
2024-10-01,72,40,8|19|51|56|67|72,6,67,,56,,,,2,F→-2,True
2024-10-01,77,32,77,1,,,,,,,3,,True
2024-10-03,34,51,34|98,1,,98,,,,3,,,False
2024-10-05,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,7,2,F→+1|F→+2,True
2024-10-05,14,39,9|14|30|41|46|62|78|94,2,9,30,,41,2,6,7,-1→F|+1→F,True
2024-10-05,69,45,69|80,1,,80,,,,5,2,F→+1,True
2024-10-08,7,42,7|18|23|50|55|66|71,1,,18,,23,,,2,,True
2024-10-08,9,39,9|14|30|41|46|62|78|94,1,,14,,30,,4,1,F→+1|F→+2,True
2024-10-08,30,39,9|14|30|41|46|62|78|94,3,14,41,9,46,4,7,3,F→-1|F→+1|F→-1→-2→F_partial|F→-1→F,True
2024-10-10,37,46,37|58|74|90,1,,58,,74,,,7,,True
2024-10-10,90,46,37|58|74|90,4,74,,58,,,,3,,True
2024-10-11,83,49,35|40|83,3,40,,35,,5,,7,-1→F,True
2024-10-12,69,45,69|80,1,,80,,,,7,6,F→+1,True
2024-10-14,45,50,45,1,,,,,,,,,False
2024-10-15,77,32,77,1,,,,,,,7,,True
2024-10-16,12,43,12|28|44|60|81|92,1,,28,,44,,6,7,+1→F,True
2024-10-16,44,43,12|28|44|60|81|92,3,28,60,12,81,6,4,,,False
2024-10-16,89,48,73|89,2,73,,,,3,,,,False
2024-10-17,100,38,20|31|47|52|63|100,6,63,,52,,3,,,,False
2024-10-19,8,40,8|19|51|56|67|72,1,,19,,51,,1,2,+1→F,True
2024-10-19,56,40,8|19|51|56|67|72,4,51,67,19,72,1,1,,,False
2024-10-21,92,43,12|28|44|60|81|92,6,81,,60,,,,5,,True
2024-10-22,57,30,25|57,2,25,,,,5,,2,F→-1|F→-1→F,True
2024-10-23,42,37,5|10|42,3,10,,5,,,,,,False
2024-10-23,73,48,73|89,1,,89,,,,1,3,+1→F,True
2024-10-24,20,38,20|31|47|52|63|100,1,,31,,47,,,1,F→+2,True
2024-10-28,11,35,6|11|43|54|86,2,6,43,,54,,5,4,F→+1|F→+2,True
2024-10-29,63,38,20|31|47|52|63|100,5,52,100,47,,,,1,F→-2,True
2024-10-30,22,44,22|59|70|75|91,1,,59,,70,,1,,,False
2024-10-30,70,44,22|59|70|75|91,3,59,75,22,91,1,5,4,-1→F|F→+1,True
2024-10-31,52,38,20|31|47|52|63|100,4,47,63,31,100,3,1,,,False
2024-11-03,73,48,73|89,1,,89,,,,,1,,True
2024-11-03,90,46,37|58|74|90,4,74,,58,,,,1,,True
2024-11-05,73,48,73|89,1,,89,,,,,1,,True
2024-11-06,21,28,21|26|53,1,,26,,53,,,4,,True
2024-11-06,26,28,21|26|53,2,21,53,,,4,2,,,False
2024-11-06,53,28,21|26|53,3,26,,21,,,,2,F→-2,True
2024-11-06,77,32,77,1,,,,,,,2,,True
2024-11-12,34,51,34|98,1,,98,,,,,,,False
2024-11-13,45,50,45,1,,,,,,,,,False
2024-11-16,67,40,8|19|51|56|67|72,5,56,72,51,,,5,2,F→+1,True
2024-11-17,63,38,20|31|47|52|63|100,5,52,100,47,,4,,1,F→-1|F→-1→F,True
2024-11-18,30,39,9|14|30|41|46|62|78|94,3,14,41,9,46,1,4,2,-1→F|F→+1|F→-2,True
2024-11-18,94,39,9|14|30|41|46|62|78|94,8,78,,62,,,,,,False
2024-11-21,7,42,7|18|23|50|55|66|71,1,,18,,23,,7,2,F→+1,True
2024-11-21,22,44,22|59|70|75|91,1,,59,,70,,3,2,F→+1|F→+2,True
2024-11-21,23,42,7|18|23|50|55|66|71,3,18,50,7,55,7,1,,,False
2024-11-21,26,28,21|26|53,2,21,53,,,3,1,,,False
2024-11-21,53,28,21|26|53,3,26,,21,,,,1,F→-2,True
